# h        omch2      ombh2      ln(10^10*As)    ns    tau
0.76558255 0.13765724 0.02926239 2.96965481 0.91522312 0.02354963
0.61159406 0.15938460 0.01572318 2.46901198 1.01211014 0.24147842
0.69703225 0.19473107 0.01731366 3.55336279 0.99576887 0.14180910
0.69517099 0.07522537 0.02224082 3.64748081 0.80801412 0.02581872
0.66082185 0.11336670 0.01268194 3.05662442 0.90919057 0.10603334
0.78471259 0.11540716 0.02502571 2.70741684 0.82852243 0.12801865
0.69130839 0.12230784 0.01388420 3.37701313 1.01762828 0.06053383
0.79245121 0.08355845 0.01340815 2.06057609 0.83059658 0.17058551
0.65277522 0.14631586 0.02603394 2.09085771 0.83281735 0.23041499
0.79552124 0.19183217 0.01847296 3.36518855 1.03366944 0.19357389
0.70920546 0.05692247 0.01430086 3.85018116 0.87955884 0.16318259
0.72215046 0.19429169 0.02388926 3.21190518 1.00412310 0.18885108
0.67576765 0.19991933 0.02301119 2.45853399 0.87828773 0.01602059
0.63548770 0.11286987 0.01267298 2.69657258 0.92343180 0.07822939
0.77218937 0.13634842 0.01162193 3.96772435 1.05315094 0.01808695
0.76511394 0.05260936 0.01802871 3.88242433 0.91837168 0.19260166
0.63080572 0.13230502 0.01858263 2.32745308 0.88044842 0.14041162
0.63048259 0.14037239 0.02866392 3.19603986 0.95757801 0.18946796
0.67026939 0.19845035 0.02072786 3.93692551 0.87160768 0.14314651
0.72073558 0.19755791 0.01885156 2.32825454 1.08673233 0.17673421
0.72544804 0.11936337 0.02238954 2.11606858 1.09225288 0.21782482
0.79223243 0.18863065 0.01112979 2.85074301 0.96541783 0.06564603
0.64043898 0.09303317 0.01365663 2.66632480 1.03867102 0.24527330
0.72365650 0.08386004 0.02342604 2.48596832 0.83239109 0.09243986
0.60085368 0.13446286 0.01333048 2.05788727 0.83161155 0.07953109
0.73949289 0.18659659 0.01712167 2.67019771 0.92111762 0.12996530
0.70596151 0.15325965 0.01371510 3.86776291 0.83852231 0.11276050
0.69242530 0.12774468 0.01039233 3.50366084 1.05640812 0.17392513
0.76929361 0.15279425 0.01537889 3.59749586 0.85369560 0.08045016
0.64108608 0.10126762 0.02376811 2.74190288 0.80645724 0.10876653
0.70005354 0.05352697 0.02781547 3.66013993 1.02209929 0.17842405
0.75763424 0.16644354 0.02385258 2.73470654 0.92785767 0.17748440
0.63342461 0.17234334 0.02703485 2.40160220 1.05079171 0.04615875
0.69569185 0.06499061 0.02514361 2.37596033 0.93956458 0.21360036
0.63131032 0.08245589 0.02656671 2.77126168 1.08933622 0.09786359
0.78278998 0.18344620 0.02275627 3.89242161 0.96198073 0.04477866
0.60005820 0.10364821 0.02022661 2.30968001 0.93321538 0.20547043
0.77799963 0.17128115 0.02947737 2.39811355 0.95031357 0.19887916
0.79831665 0.05466447 0.02223947 2.91699768 0.83831767 0.24262990
0.77960190 0.09621208 0.02345043 2.57050643 0.89890662 0.21101088
0.70167649 0.08178228 0.02038369 3.24958279 0.93779599 0.02243366
0.72157850 0.06542833 0.02796070 3.99583281 0.85193136 0.24427586
0.64797295 0.13347237 0.01900662 2.76341686 1.08619267 0.07154543
0.67643773 0.05729302 0.01005614 2.67877913 0.97082797 0.21843341
0.79075017 0.08234191 0.02792166 2.83912133 1.00020159 0.07066231
0.78166939 0.12768394 0.01167654 3.11996937 0.86129761 0.08429756
0.62172779 0.18199038 0.01138714 3.94180725 0.85976450 0.01313673
0.74179536 0.17760091 0.02178673 3.44759230 1.07665645 0.01852248
0.62489342 0.08315372 0.01669594 2.64358610 0.95417846 0.05981205
0.60593178 0.13401770 0.01188484 3.45979133 0.90516568 0.16146629
0.72895390 0.19912123 0.02132848 3.79361586 1.07529346 0.20835842
0.63724011 0.11679627 0.01711143 2.23777515 0.90110259 0.17975436
0.67498675 0.15109515 0.01872511 3.39051665 1.00179036 0.09458947
0.64890244 0.16216812 0.01649111 3.24523837 1.08706738 0.16230165
0.67789526 0.14331881 0.02240731 2.58375987 0.94658430 0.08378529
0.69769260 0.06658766 0.02913316 2.29866537 0.92243308 0.10985954
0.67945058 0.17694917 0.01197004 2.41449603 0.97395841 0.17303207
0.78592208 0.07639744 0.02159733 2.86286003 1.09993701 0.17210752
0.66706756 0.05279402 0.02398525 2.85814720 0.80469351 0.07441945
0.75356683 0.05946052 0.02836719 3.09963628 0.97689889 0.10726633
0.63968529 0.11366836 0.01491845 2.54416643 1.05931444 0.14652357
0.77585942 0.09321344 0.02584525 2.68372339 1.05523455 0.20635324
0.74032175 0.13087779 0.01637115 3.78094139 0.87646195 0.10073024
0.64822963 0.09545100 0.02495929 2.94874519 0.95556326 0.15022390
0.65694965 0.12072991 0.02034202 2.49773086 0.92614424 0.01026325
0.78376917 0.10099810 0.02896183 3.15159715 0.84306957 0.13752929
0.71083272 0.15918332 0.02408840 2.85466602 0.88132448 0.24808034
0.74301324 0.18434099 0.02685488 2.78935802 0.80554142 0.03256335
0.73162686 0.18375473 0.02989705 2.02742857 1.09758604 0.11125084
0.62622768 0.09180067 0.01568979 3.68703896 0.94498869 0.18624385
0.77732062 0.10159731 0.01561030 2.28005356 1.02287986 0.11330847
0.67055058 0.16354911 0.02729594 2.37111019 0.86365932 0.09052951
0.61657127 0.09028339 0.01481913 3.89016560 0.98577503 0.20444077
0.63781810 0.12319630 0.02465393 2.80858352 1.09581688 0.22002112
0.77136539 0.10387504 0.01962358 2.44902922 1.05774903 0.05461341
0.72748452 0.14027332 0.01008126 3.75997056 0.88431948 0.23970088
0.63443402 0.19094320 0.01179532 3.44002586 0.92505551 0.14954952
0.70298190 0.14661172 0.01793814 2.65940479 1.06687482 0.10570971
0.65038456 0.15972633 0.01696479 3.91982312 1.09296598 0.06854836
0.76239485 0.15780148 0.01974029 3.88670100 1.02125677 0.22392964
0.64950728 0.07032968 0.02546443 3.46760774 0.88514353 0.22452759
0.79370385 0.19344744 0.01410142 2.15923598 0.96684446 0.03073231
0.75067191 0.12653693 0.01988040 3.51796237 1.05362780 0.19689035
0.64403946 0.07000438 0.01407660 2.77964490 0.99398362 0.07904912
0.73092894 0.12813079 0.02218217 3.15612488 1.04416555 0.06656251
0.79125058 0.10569539 0.01851026 3.45080356 0.80122215 0.24623304
0.79984013 0.16251448 0.02336828 2.52085258 1.00760091 0.16665313
0.60410633 0.11180144 0.02319102 2.26084388 1.00046018 0.24086679
0.67910216 0.16955622 0.01905995 2.62874274 1.04316225 0.18110298
0.75679267 0.07254161 0.02666696 2.14975444 0.88323150 0.22202797
0.64978244 0.09657269 0.01656483 3.96087414 0.93470557 0.08056427
0.68826545 0.08673774 0.01502446 2.72781799 0.82613004 0.07528855
0.69289117 0.16291990 0.02627222 2.10085382 0.82442949 0.01274357
0.62772432 0.08412716 0.01275683 3.25846905 0.86767516 0.02752785
0.71439561 0.10294836 0.01512339 3.86395114 0.91362907 0.14473959
0.72773394 0.07505476 0.01040097 3.77241020 0.95163137 0.11582434
0.68081457 0.12916113 0.01001299 3.99019386 0.97281252 0.12023542
0.73665023 0.13976095 0.01914576 3.34028878 1.03161799 0.19981671
0.63806886 0.10518275 0.01242167 2.94112195 0.94639376 0.03721046
0.65912963 0.13821018 0.02817525 2.87923417 0.86254462 0.18383425
0.73230600 0.10259703 0.02736570 3.48572397 0.80510436 0.14912340
0.76260160 0.19215006 0.01231466 2.57656878 0.87714614 0.09365293
0.61195756 0.13484436 0.02842122 2.07339725 1.09924050 0.04237798
0.61262801 0.11842172 0.01646372 2.10618271 1.02918905 0.14800768
0.75297536 0.12857737 0.02870622 2.30357984 0.82176360 0.02677292
0.78020762 0.10213827 0.01461400 3.66427760 0.98278153 0.12052735
0.74136081 0.12179330 0.01642799 2.83208459 1.01514885 0.11871815
0.69622025 0.07044150 0.02508057 2.88366036 0.82989192 0.24881599
0.64357201 0.06402405 0.02291631 2.13097809 0.87253759 0.18174466
0.72658459 0.10966148 0.01336152 3.29627842 0.81157144 0.19464661
0.70799132 0.06220155 0.02043086 2.42562315 0.99117719 0.11047401
0.71472229 0.16885952 0.02906906 3.19244793 0.92575969 0.19580858
0.71177368 0.16174549 0.01237053 2.31681535 0.82680229 0.16964356
