# h        omch2      ombh2      ln(10^10*As)    ns    tau
0.64894114 0.16576265 0.02841244 2.68341013 0.88536504 0.07811990
0.61720659 0.08512935 0.02372911 2.82114273 0.93013167 0.02854750
0.70924003 0.18832000 0.01189603 3.41149786 1.00278236 0.16324501
0.76635874 0.10666757 0.02611554 2.03727541 1.09077929 0.19542476
0.65714696 0.15741569 0.01950928 3.69890438 0.86811747 0.12012690
0.67328932 0.05282476 0.02671643 3.32563375 1.03020826 0.09835803
0.75008227 0.17375864 0.01765840 2.90718458 0.80754414 0.23359763
0.72439383 0.10599458 0.02406388 3.53467098 0.89768572 0.13772807
0.60228533 0.12995464 0.01031125 2.20119804 0.97033409 0.06297210
0.63305535 0.11918168 0.01561936 2.30963382 1.01391284 0.10363687
0.74343900 0.14489700 0.02875578 3.95369989 0.93656093 0.20816299
0.78181682 0.07655887 0.01297405 2.58191873 0.83942260 0.18051143
0.69173652 0.19690422 0.02140077 3.18593051 1.06675818 0.01503293
0.69615061 0.07224882 0.01871610 2.09300752 0.88027814 0.21327974
0.78029525 0.19186205 0.02690903 3.67454261 0.95762088 0.10788917
0.74522875 0.12425591 0.01112673 2.79864299 1.04804842 0.02390522
0.62827467 0.14923907 0.02449811 3.46512379 0.82070367 0.18851919
0.60982137 0.10111261 0.02980622 3.04626118 0.86383624 0.22472529
0.71350030 0.12551185 0.01581860 2.69028101 1.08649119 0.09035033
0.76124397 0.05730876 0.02222471 3.81413726 0.98905288 0.05785540
0.66538669 0.17868179 0.01340043 2.41813331 0.91639533 0.13347571
0.65574784 0.11100480 0.02060757 2.54194777 0.98399948 0.16842749
0.77074881 0.16248561 0.01376756 3.19477192 0.91133966 0.03274872
0.70443531 0.08010061 0.02798646 2.31643102 0.81190777 0.12905018
0.61911879 0.18402399 0.01638837 3.91552901 1.03456045 0.20336688
0.63817007 0.06574421 0.01170502 3.58846309 1.08122923 0.14981931
0.73519924 0.17025092 0.02266980 2.17877197 0.85388220 0.04526361
0.78920210 0.08844514 0.01907712 3.30116350 0.94158374 0.07293737
0.68747628 0.13816558 0.02529802 2.96277674 1.01892421 0.23838639
0.68311953 0.06401908 0.02403721 2.39988967 0.87250613 0.19848834
0.79350929 0.16252252 0.01033767 3.86423774 1.09984888 0.12409415
0.73169771 0.09493245 0.02643127 2.74175465 1.00034118 0.03910655
0.64162350 0.14099334 0.01794390 3.02542344 0.92299643 0.17471678
0.62335350 0.10928697 0.01263458 3.47765696 0.89275691 0.23952401
0.70015256 0.15475935 0.02174060 2.75448975 0.96541189 0.07415268
0.77427471 0.08657661 0.01502078 3.63273911 1.05318466 0.04264675
0.65217230 0.18683530 0.02935408 2.10392313 0.83052714 0.14727079
0.66732571 0.10275448 0.01718600 2.98116176 1.06761549 0.18357046
0.75935303 0.13315758 0.02843887 3.25117389 0.84495566 0.01900468
0.71629455 0.05075652 0.01453367 2.12722609 0.93531253 0.11420041
0.60707668 0.17578966 0.02109149 3.60913705 1.00796520 0.21963022
0.62631125 0.07390228 0.02577605 3.90316727 0.97653780 0.13466902
0.74724177 0.19952337 0.01984912 2.36066413 0.89919075 0.05900032
0.77762303 0.11769723 0.02313052 3.23647220 0.80182768 0.08779446
0.69887086 0.14634451 0.01249435 2.53089841 1.02916813 0.22213038
0.68823425 0.12214878 0.02762317 3.74900093 0.91798278 0.06982062
0.78526951 0.15123581 0.01675200 2.01902784 0.99532066 0.14447876
0.73908298 0.06896979 0.02003403 3.39065642 1.08538699 0.22919514
0.63736328 0.19503061 0.01434085 2.87261268 0.85803737 0.09384874
0.60581202 0.05578971 0.01902541 2.63925296 0.82617266 0.01193998
0.72081908 0.18009016 0.02534945 3.09679512 1.04882332 0.17751611
0.75431619 0.09842195 0.01144367 2.46915613 0.95175566 0.20880987
0.66900578 0.12809233 0.02293151 3.76359712 0.87909381 0.10439073
0.65994047 0.08209731 0.01076342 3.13593720 1.02170383 0.08490724
0.76361331 0.18191682 0.02486175 2.60030005 0.94903972 0.24938484
0.71117979 0.11417340 0.01814253 3.97436992 0.84924605 0.15428455
0.61531639 0.15920661 0.02748233 2.25808400 1.07189444 0.04876668
0.64626972 0.08985376 0.02217299 2.24542746 1.04356594 0.11708033
0.73040826 0.13664678 0.01345187 3.52230555 0.81621405 0.19236846
0.79516457 0.06832443 0.02954485 2.89613129 0.90428680 0.16396228
0.67820437 0.16756002 0.01608032 3.36733009 0.98162241 0.02924567
0.68077647 0.08576652 0.02902911 2.61294919 1.09661702 0.10166855
0.79585363 0.18765512 0.01534605 3.15447572 0.87396174 0.20638083
0.72935479 0.10993255 0.02143997 2.27866683 0.92447052 0.18228861
0.64396818 0.15410519 0.01293490 3.98521720 0.99712774 0.01700528
0.61319646 0.09675020 0.01761947 3.50370301 0.96862532 0.09634193
0.71030793 0.13916700 0.02675539 2.23271430 0.89128284 0.23186416
0.76411773 0.06203738 0.01003773 3.35666126 0.82907153 0.13946650
0.66232791 0.16451394 0.02433745 2.87572690 1.05641654 0.06498408
0.67123117 0.11617302 0.01216936 2.00623306 0.84291395 0.02680931
0.75544590 0.14787845 0.02345581 3.73037678 1.07026131 0.16123277
0.72020006 0.07559158 0.01954848 2.85212637 1.01059282 0.19744108
0.60316978 0.19782548 0.02607639 3.37996580 0.93325268 0.12186016
0.63490569 0.05127422 0.02076704 3.11524867 0.90125061 0.05142838
0.73864862 0.17526338 0.01485782 2.65187714 0.97391017 0.15677041
0.78621762 0.10240244 0.02813891 3.77435914 1.02652232 0.24455563
0.69027804 0.13351934 0.01748626 2.48971384 0.80386938 0.07990231
0.69839124 0.09791397 0.02263065 3.26970779 0.99269315 0.15158180
0.77511391 0.12859172 0.01174422 2.99380622 0.92004280 0.04725068
0.74924002 0.05616981 0.02502471 3.61998133 0.86007891 0.07095448
0.62720791 0.17971978 0.01935045 2.14780598 1.08274106 0.23661885
0.60815494 0.07052203 0.01404114 2.34794636 1.05146926 0.17018066
0.71847440 0.19348809 0.02033404 3.88456006 0.82413111 0.03474604
0.75665925 0.12046923 0.01642734 2.51049102 0.87703380 0.12704870
0.66666144 0.15290678 0.02794752 3.22580042 0.95438315 0.20161884
0.65134589 0.06647979 0.01577944 3.84560874 0.94756580 0.22672698
0.77220614 0.16939607 0.02984543 2.38708997 1.02491739 0.09209815
0.70258535 0.09182685 0.01312712 3.01473005 1.07512619 0.05610248
0.62390955 0.13468342 0.02249805 2.72126563 0.84779028 0.13147815
0.64236421 0.11497492 0.02718260 2.76710908 0.81766981 0.21526238
0.73431515 0.15841482 0.01844257 3.49610559 1.04033419 0.10965697
0.79125910 0.08142482 0.02453707 2.12447807 0.97840884 0.02214251
0.68211150 0.18258073 0.01108779 3.64349842 0.90576073 0.18653233
0.68478677 0.10848447 0.01981015 3.20550430 1.05920535 0.13643181
0.78853581 0.15558906 0.02581497 2.56241474 0.83655493 0.06098711
0.73628162 0.08314680 0.01222078 3.93419485 0.88683898 0.08581175
0.64034813 0.19031114 0.02340405 2.32920652 0.95950107 0.22036266
0.62111224 0.06000579 0.02871217 2.15825649 1.00599593 0.18532334
0.70533309 0.16658161 0.01691265 3.57768221 0.92865774 0.02100228
0.77026406 0.09354669 0.02113066 2.95019472 0.86666172 0.11219876
0.65323987 0.14240653 0.01449448 3.28269115 1.09401103 0.21788235
0.66313248 0.07707571 0.02170163 3.66372183 0.80550257 0.24152543
0.76023783 0.19637765 0.01267351 2.07239009 1.03285422 0.07590079
0.71423665 0.11882879 0.02908051 3.44661171 0.97296157 0.04089365
0.61244074 0.14525848 0.01529432 2.78595932 0.89562572 0.14527340
0.63071248 0.10447008 0.01061097 2.71071236 0.93862093 0.20047126
0.74578354 0.13148772 0.02376386 3.05689589 1.01128536 0.12586165
0.77947371 0.05451378 0.01798306 2.43087337 1.06411223 0.03734401
0.69408101 0.17205990 0.02639207 3.83270573 0.84146416 0.17272975
0.69224529 0.05886015 0.01372541 2.92764669 0.95499324 0.11511230
0.78420233 0.17713899 0.02189942 3.33636120 0.88233802 0.19058601
0.74132310 0.09943220 0.01611924 2.21397076 0.82274535 0.16573962
0.63218161 0.12718253 0.02950588 3.55333411 1.04540263 0.03121783
0.60122697 0.12374765 0.02482256 3.94291415 1.08913699 0.08289086
0.72209331 0.14973761 0.01080258 2.28911342 0.86179455 0.24765165
0.75264934 0.07262863 0.02720899 3.16745538 0.91433546 0.15602282
0.67397965 0.19149082 0.01841583 2.56933400 0.99168052 0.05077885
0.65809094 0.08924581 0.02562298 2.43762216 0.90986560 0.01020150
0.76840432 0.13737350 0.01875185 3.79457886 0.98721290 0.17550416
0.70677818 0.06507085 0.02297043 2.67072345 1.03779235 0.21082600
0.61677425 0.17091455 0.01140470 3.06575086 0.81045214 0.10612416
0.64832725 0.07825569 0.01671280 3.42212795 0.85533783 0.06804351
0.72504382 0.18585919 0.02766233 2.84156941 1.07799735 0.14250635
0.79935895 0.11297761 0.01406750 3.71746985 1.01571079 0.23116339
0.67732072 0.16052138 0.02030732 2.05001253 0.94305780 0.09563099
0.67698143 0.07857358 0.01290338 2.49244823 0.90077186 0.03146624
0.79950183 0.18544123 0.02147175 3.77124895 0.97810775 0.16595860
0.72538883 0.11299216 0.01537756 2.64718050 1.02833232 0.19083611
0.64817788 0.16038831 0.02899728 3.12030193 0.80098071 0.11533323
0.61643568 0.08867221 0.02431524 3.38295775 0.84572960 0.05052874
0.70692177 0.13782873 0.01005959 2.84924320 1.06837771 0.15580188
0.76874861 0.06480045 0.02677759 3.72541891 1.00646884 0.24740325
0.65794086 0.17108475 0.01759755 2.01105558 0.93380445 0.08267188
0.67402520 0.12332962 0.02605461 2.88823461 0.96464717 0.10637243
0.75240804 0.15005544 0.01957051 3.34379314 0.89198505 0.21104511
0.72204203 0.07249563 0.02347752 2.22216598 0.83203314 0.17575439
0.60147475 0.19150545 0.01214731 3.51462334 1.05468352 0.01042230
0.63222797 0.05931530 0.01745426 3.99798235 1.09827658 0.09538075
0.74108260 0.17656532 0.02817056 2.26602561 0.87092724 0.23094258
0.78415024 0.09960246 0.01488976 3.14366604 0.92384119 0.14225808
0.69249226 0.12691220 0.02073538 2.62363865 1.00117935 0.06782441
0.69383931 0.10393532 0.01930399 3.65601702 0.81471934 0.22014401
0.77951890 0.13197720 0.02507084 2.11159129 1.04205951 0.08556393
0.74603095 0.05428236 0.01179067 3.48553765 0.98239814 0.06076676
0.63066081 0.17226450 0.02258446 2.77804127 0.90505081 0.13618203
0.61219986 0.07742787 0.02789144 2.73401129 0.94820227 0.21810270
0.71428264 0.19599853 0.01648369 3.00210080 1.02085521 0.11244854
0.76048443 0.11887775 0.02039010 2.37629132 1.07347376 0.02122093
0.66307999 0.14516439 0.01398472 3.85627966 0.85081421 0.18557116
0.65338314 0.06049535 0.02244180 3.22856109 1.04966987 0.14505489
0.76992514 0.16604693 0.01318304 2.50737755 0.82701262 0.04064571
0.70518409 0.09375121 0.02990162 3.87985918 0.87752315 0.07568030
0.62145765 0.14217504 0.01572351 2.35302686 0.95017841 0.24127578
0.64049211 0.10810542 0.01104146 2.15079358 0.99682487 0.17295023
0.73594341 0.15594129 0.02458368 3.61712528 0.91947985 0.03759365
0.78838610 0.08305263 0.01848885 2.98887451 0.85727100 0.12608018
0.68513145 0.19036003 0.02713597 3.27452691 1.08461348 0.20071921
0.68235930 0.11451061 0.02337242 3.83741422 0.93806751 0.23686895
0.79120782 0.15897934 0.01225275 2.42580051 1.01540769 0.07117542
0.73407385 0.08126370 0.02584667 3.05414283 1.06599404 0.04749908
0.64240978 0.18286022 0.01977820 2.71383347 0.83864672 0.15180079
0.62415653 0.06690698 0.01447246 2.79089867 0.80839289 0.20137044
0.70253325 0.16908740 0.02115240 3.44180021 1.03104587 0.12682973
0.77196564 0.09195070 0.01693473 2.06941012 0.96876578 0.03449593
0.65139227 0.13465963 0.02869044 3.66658549 0.89610626 0.16995972
0.66651206 0.07108648 0.01527243 3.29325144 1.00194254 0.13172838
0.75700427 0.19302371 0.02910274 2.93925492 0.92928528 0.05632328
0.71861730 0.12074879 0.01269542 3.56515595 0.86969457 0.09234643
0.60781564 0.15274574 0.02167946 2.17113566 1.09234982 0.22694609
0.62705782 0.09760523 0.02636026 2.33999755 1.06094016 0.18628406
0.74958433 0.12901884 0.01801459 3.92351627 0.83359511 0.02192340
0.77525752 0.05614610 0.02379569 2.54966147 0.88613842 0.10940673
0.69805266 0.17984370 0.01057949 3.21812589 0.96348087 0.21504157
0.69062343 0.05166242 0.02945930 2.06056847 0.85231211 0.01678492
0.78606864 0.17492030 0.01616557 3.70655716 1.07964799 0.18203883
0.73830972 0.10248745 0.02194606 2.82906932 1.01977132 0.20616218
0.63504895 0.13346130 0.01367911 3.43500372 0.94241970 0.10142074
0.60351446 0.11567430 0.01835994 3.07656818 0.91057731 0.06520274
0.72005037 0.14840399 0.02726523 2.66004160 0.98322539 0.13971432
0.75510771 0.07539621 0.01085853 3.78182135 1.03606868 0.23208450
0.67137515 0.19806613 0.02476634 2.45027100 0.81340426 0.09659170
0.66227625 0.09640720 0.01134833 2.57402299 1.08726292 0.12163968
0.76436513 0.13955528 0.02302654 3.16239450 0.86460081 0.19719143
0.71035310 0.06197926 0.01880823 2.28637138 0.91489662 0.16101426
0.61295478 0.16459888 0.02556693 3.94601672 0.98754701 0.02656137
0.64391571 0.08629213 0.02026118 3.55828437 0.95919963 0.08012083
0.72960139 0.18715648 0.01411400 2.20914060 0.88185032 0.24480358
0.79589962 0.11017313 0.02770849 3.33336163 0.81986563 0.15699089
0.68053560 0.15390974 0.01666636 2.93052222 1.04720381 0.05167803
0.67845212 0.09042679 0.02836586 3.17513758 1.01219413 0.09362829
0.79511323 0.13619327 0.01725901 2.59259537 0.93954143 0.22894548
0.73016700 0.06859655 0.02085262 3.96645127 0.84010249 0.14426023
0.64631533 0.16738925 0.01477255 2.29701029 1.06276229 0.06957269
0.61556343 0.08178113 0.01945339 2.19063200 1.03427761 0.10460926
0.71112774 0.18233421 0.02617179 3.54560508 0.80693713 0.20905779
0.76337277 0.11415827 0.01195198 2.91970510 0.89463233 0.17773657
0.65998680 0.15934141 0.02367289 3.31274888 0.97197935 0.01218964
0.66885646 0.05533628 0.01025489 3.69396314 0.92722526 0.04854633
0.75466126 0.18066325 0.02411999 2.04208500 1.00457004 0.15403479
0.72096193 0.09825111 0.01771479 3.41447593 1.09499575 0.24916621
0.60547268 0.12836437 0.02666038 2.81827714 0.86765303 0.08465941
0.63721314 0.12256624 0.02135463 2.67869591 0.83563666 0.02946430
0.73942724 0.15091970 0.01302055 3.08933304 1.05829422 0.16421010
0.78541317 0.06910451 0.02880194 2.46099154 0.96085337 0.19258882
0.68789572 0.19501541 0.01557292 3.80227750 0.88819843 0.11733009
0.69921630 0.07355184 0.02446647 2.95783222 1.07700217 0.17496700
0.77747410 0.19990192 0.01115870 3.30599937 0.85435382 0.03932737
0.74690282 0.11764770 0.02694072 2.18177728 0.94447955 0.12434243
0.62645447 0.14644032 0.01868414 3.58559327 1.01714370 0.19870742
0.60742131 0.10328867 0.01337840 3.91084190 0.98585302 0.14702250
0.71614481 0.13266981 0.02224646 2.32149382 0.90851745 0.04242766
0.75901489 0.05098966 0.01584068 3.19751585 0.81136256 0.07390246
0.66746973 0.17558448 0.02978449 2.53884712 1.03871449 0.23930320
0.65212060 0.10966545 0.01636648 2.40732172 0.86314521 0.21988034
0.77452207 0.15440883 0.02800868 3.82482482 1.09049479 0.11442133
0.70019779 0.08667249 0.01378947 2.70304425 0.99076046 0.01925306
0.62311187 0.18678584 0.02058540 3.03361805 0.91342254 0.18378944
0.64157108 0.06353124 0.02526621 3.45456975 0.88332439 0.22188199
0.73194435 0.16305663 0.01910865 2.80955760 0.95598619 0.08757547
0.79355523 0.09472734 0.02270163 3.68704460 1.04397194 0.05875021
0.68287861 0.14122655 0.01167355 2.08013367 0.82132125 0.13444810
0.68713694 0.06531759 0.01789743 2.51812755 0.97489433 0.18830065
0.78934493 0.17055787 0.02647740 3.24910769 0.90224592 0.02365729
0.73554429 0.08831958 0.01038412 2.37146810 0.80243634 0.10766871
0.63802075 0.13818993 0.02399102 3.89247208 1.02510043 0.21303008
0.61878026 0.11146740 0.02929800 3.59662743 1.07160960 0.13369617
0.70457895 0.16192166 0.01507714 2.14009232 0.84427398 0.05810506
0.77109305 0.08026230 0.02179666 3.26172030 0.93233039 0.09056886
0.65559771 0.18374279 0.01257817 2.97023954 1.00968227 0.22497322
0.66543229 0.10141963 0.02103524 2.10092547 0.88992517 0.20314824
0.76100271 0.12508531 0.01458959 3.63561654 0.96727482 0.12880235
0.71344897 0.05733305 0.02849506 2.75944192 1.05732931 0.03252836
0.61006910 0.17855616 0.01713006 3.47282870 0.82999146 0.16817773
0.62832098 0.07168495 0.01244802 3.02268712 0.87296893 0.23860676
0.74498821 0.19232471 0.02317713 2.74486295 1.09563078 0.07318713
0.78024320 0.12397464 0.01989540 3.86893246 0.99855171 0.04548224
0.69639763 0.14940069 0.02572942 2.39483451 0.92590106 0.15006714
0.69149487 0.11967868 0.01430932 3.36434441 1.03941355 0.07836819
0.78186205 0.14437204 0.02006581 2.89898923 0.81676091 0.24280665
0.74368636 0.07675481 0.01678350 3.52723918 0.90711080 0.15899275
0.63300363 0.19666185 0.02759133 2.24061023 0.97977066 0.05342659
0.60204439 0.05243713 0.02290929 2.25532903 1.02348270 0.11987668
0.72443977 0.17410000 0.01146553 3.97748912 0.94614226 0.19520395
0.75032892 0.10590785 0.02537164 2.60500664 0.84877265 0.16299672
0.67323688 0.13001325 0.01900349 3.13086244 1.07611971 0.02832841
0.65729018 0.08460432 0.02746056 3.75085338 0.82555687 0.06322048
0.76601977 0.18881692 0.01816457 2.48178726 1.05290159 0.13794706
0.70909108 0.10642528 0.02488347 3.10759569 0.95339199 0.23384775
0.61755204 0.15761170 0.01074137 2.62858392 0.87604921 0.09857895
0.64908517 0.09324268 0.01604832 2.86009978 0.92095378 0.01478282
0.72734907 0.14267385 0.02957650 3.40354894 0.99361130 0.18029052
0.79697901 0.06087486 0.01348382 2.02960148 1.08138174 0.20791460
0.67653677 0.16567600 0.02214132 3.73807448 0.85872676 0.10341788
0.67559288 0.12115232 0.01590522 2.23110048 1.06471225 0.15138471
0.79772876 0.15226954 0.02971966 3.50111216 0.84205268 0.04604198
0.72672245 0.07002404 0.01331385 2.87728786 0.93920257 0.07075653
0.64990823 0.19401348 0.02231132 3.35919831 1.01185550 0.23541101
0.61817213 0.05684175 0.02699336 3.15310599 0.97239150 0.17037764
0.70827370 0.17907539 0.01863182 2.61060240 0.89504416 0.03595485
0.76695723 0.09742313 0.02441382 3.98653397 0.80491398 0.12724677
0.65654621 0.12912826 0.01121104 2.28095967 1.03225413 0.20282656
0.67230096 0.08078722 0.02279304 2.64982838 0.86606928 0.22647044
0.75106832 0.18326404 0.01158183 3.11417600 1.09341178 0.09094891
0.72382121 0.11550009 0.02517482 2.49181642 1.00542159 0.05584679
0.60285720 0.15791719 0.01920035 3.77548469 0.92807659 0.13032805
0.63362873 0.09118267 0.01389339 3.72759567 0.88742006 0.21551904
0.74286788 0.13535499 0.02048178 2.00442802 0.96007534 0.11080610
0.78280442 0.06701669 0.01626258 3.38280088 1.05980467 0.02239808
0.69074971 0.16890502 0.02811228 2.85398439 0.83714744 0.18768254
0.69557577 0.06267465 0.01200460 3.88587639 1.01629237 0.10004975
0.78087083 0.16383082 0.02362056 2.35023975 0.94362800 0.20565633
0.74423957 0.09622480 0.01940074 3.22443025 0.85593779 0.18067056
0.62926616 0.13966501 0.02622413 2.50814478 1.07858592 0.01628004
0.61081131 0.11057697 0.02091715 2.99536664 1.03720370 0.09796084
0.71250957 0.15343322 0.01470771 3.27224525 0.80985210 0.23258854
0.76181805 0.08522996 0.02830131 2.14619162 0.90929548 0.14108444
0.66481034 0.18814597 0.01732387 3.61739088 0.98663139 0.06570944
0.65478390 0.10171911 0.02890586 3.49894011 0.91376117 0.02513266
0.77171043 0.13415697 0.01546931 2.76896754 0.99109931 0.16056612
0.70383827 0.05177186 0.02125072 3.64071675 1.08854460 0.19576369
0.61971509 0.17473819 0.01312415 2.12267346 0.86119524 0.12119425
0.63876787 0.07491998 0.01780620 2.38919215 0.82334473 0.05310491
0.73460370 0.19846969 0.02656866 3.84673481 1.04599509 0.15743717
0.79016527 0.11666408 0.01016349 2.71921646 0.95557437 0.24623314
0.68651390 0.14734154 0.02421168 3.01365790 0.88291224 0.08056810
0.68369292 0.07326366 0.02543618 3.57557246 1.02712392 0.11671610
0.79293816 0.19081009 0.01893865 2.15712284 0.80445948 0.19132641
0.73268529 0.12321990 0.02284474 3.28473274 0.90183410 0.16734428
0.64063670 0.15023782 0.01153039 2.95125929 0.97448217 0.03195738
0.62236515 0.10007896 0.01683614 2.55957253 1.01002090 0.08128717
0.70113859 0.12650838 0.02753900 3.20363815 0.93266925 0.24691113
0.77370209 0.05832582 0.01425667 2.33198049 0.84232378 0.15441804
0.65274419 0.17762747 0.02011815 3.93599176 1.06965965 0.05003942
0.66829124 0.11229652 0.01357523 3.05534303 0.82848066 0.01186476
0.75838672 0.16115663 0.02204960 2.70818248 1.05581886 0.17618511
0.71689305 0.07875568 0.01595693 3.83432765 0.96805284 0.21248840
0.60647591 0.18533180 0.02966820 2.43347139 0.89070355 0.10680597
0.62571199 0.06439691 0.02498739 2.07108144 0.92504974 0.06638014
0.74784177 0.17156095 0.01063775 3.66143613 0.99770015 0.14182551
0.77665827 0.08973465 0.02735666 2.78733718 1.09721476 0.22950110
0.69983794 0.13683896 0.01826817 3.44896564 0.87455267 0.09494906
0.68883205 0.09422744 0.02184929 2.29188696 0.97899228 0.13664481
0.78467398 0.14177148 0.01252584 3.94471162 0.90633278 0.06218081
0.74004616 0.05950558 0.02924535 2.56649135 0.81827135 0.08602400
0.63640088 0.16710937 0.01512949 3.16558979 1.04092434 0.22155711
0.60484808 0.08382097 0.01044865 3.33840228 1.07453597 0.18511022
0.72178071 0.18966436 0.02392617 2.92871167 0.84718867 0.01980869
0.75371916 0.10799598 0.01783288 3.55122384 0.94699382 0.11198662
0.66960207 0.15612340 0.02654226 2.21283752 1.02433402 0.21668779
0.66093043 0.05387851 0.01999933 2.84294671 0.87646137 0.24179628
0.76262257 0.17274101 0.02562580 3.42448231 0.95380380 0.07703664
0.71175386 0.10499747 0.01234411 2.04870333 1.05087845 0.04116525
0.61474006 0.13098772 0.02328072 3.71518458 0.82353338 0.14640851
0.64569488 0.11818236 0.02858648 3.79620037 0.86067671 0.20020052
0.73098383 0.14593244 0.01703835 2.44022070 1.08333194 0.12472569
0.79417538 0.07761026 0.02094385 3.06419759 0.99327243 0.03707230
0.67919588 0.19588881 0.01468129 2.66819409 0.92061515 0.17159476
0.67978574 0.05780869 0.02044274 3.41378213 0.80122775 0.21355053
0.79684358 0.17815433 0.01393239 2.82245090 1.02857966 0.10902509
0.72877845 0.10043159 0.02783879 3.69655093 0.97595611 0.02417688
0.64454226 0.12614716 0.01653604 2.03589899 0.89862052 0.18965424
0.61377204 0.12474468 0.01185520 2.46077267 0.93588283 0.22445461
0.70973308 0.14870446 0.02251962 3.80695670 1.00854696 0.08921431
0.76510922 0.07157495 0.01923943 2.68081259 1.06820389 0.05758363
0.66133873 0.19250852 0.02513571 3.08264540 0.84555552 0.13234077
0.67063563 0.08791747 0.01859277 3.95556460 1.05377730 0.16864055
0.75604370 0.13866586 0.02703236 2.31247555 0.83112662 0.03394237
0.71923768 0.06637916 0.01093755 3.18413406 0.89333102 0.12926238
0.60413295 0.16957012 0.02468728 2.57914618 0.96599285 0.20456138
0.63586731 0.07956636 0.02999303 2.90831679 0.99976015 0.14960614
0.73768469 0.18451254 0.01563179 3.32774302 0.92242225 0.04407007
0.78681392 0.11165149 0.02235040 2.20013394 0.87190672 0.07272528
0.68968100 0.16181139 0.01327473 3.53263081 1.09925632 0.23719177
0.69742491 0.10719504 0.02684213 2.68768389 0.90370513 0.05486897
0.77607945 0.15691575 0.01753271 3.04464014 0.98105216 0.15942354
0.74863927 0.08449401 0.02425068 2.42066219 1.04296603 0.24425001
0.62780639 0.18900105 0.01012445 3.81568909 0.81562556 0.07880166
0.60875492 0.06135080 0.01543019 3.67218969 0.84983447 0.02688419
0.71787516 0.16527387 0.02894495 2.09163069 1.07249428 0.16256412
0.75762634 0.09225490 0.01285072 3.46740859 1.02227415 0.19376243
0.66569666 0.14373544 0.02152410 2.79995076 0.94962146 0.11944503
0.65077477 0.07605858 0.01498117 2.17770843 0.95232975 0.09996188
0.77277951 0.19743190 0.02064366 3.58642249 0.87967479 0.23433798
0.70159854 0.11986251 0.01736288 2.96390950 0.82676528 0.13933267
0.62489714 0.14426202 0.02826226 3.30327234 1.04942282 0.06371170
0.64335025 0.10550601 0.02358144 3.19297588 1.08478756 0.10203313
0.73332679 0.13048890 0.01204369 2.53917470 0.85744482 0.20742253
0.79183098 0.05349901 0.02595071 3.91739412 0.91740173 0.17890672
0.68153889 0.17311193 0.01967411 2.31927223 0.99474650 0.01429345
0.68574840 0.09894705 0.01091116 2.75629337 0.83882081 0.06814403
0.78757186 0.12759462 0.02471400 3.48043759 1.06616785 0.14381206
0.73687791 0.05515218 0.01830729 2.10206559 1.01332958 0.22751769
0.63975110 0.18077354 0.02731758 3.62990546 0.93598913 0.09318290
0.62051672 0.06950662 0.02201060 3.86530897 0.89825759 0.01361645
0.70593088 0.19453948 0.01361426 2.40193796 0.97091743 0.17818292
0.76930167 0.12150467 0.02939475 3.02429835 1.03079852 0.21048742
0.65420305 0.15190746 0.01623043 2.73965351 0.80814586 0.10505646
0.66370805 0.06782651 0.02781242 2.36300949 1.09137007 0.08328839
0.75966300 0.16808548 0.01656275 3.90453653 0.86871510 0.24866040
0.71522815 0.09053678 0.02015728 2.52860605 0.93070421 0.15266656
0.61145155 0.13600946 0.01421759 3.23515687 1.00336174 0.04804139
0.62972174 0.11368263 0.01889964 3.25376332 0.96213520 0.11869930
0.74677349 0.15974323 0.02547522 2.98277511 0.88479243 0.19309278
0.77889738 0.08276918 0.01125694 3.60660048 0.83450163 0.16558016
0.69465508 0.18127235 0.02311823 2.12566657 1.06184637 0.02997108
0.69323132 0.08707433 0.01699927 3.09567047 0.94100049 0.19823185
0.78321398 0.18631019 0.02862560 2.63715126 1.01835239 0.12294485
0.74189498 0.10860357 0.01440790 3.76466879 1.08062746 0.03885080
0.63160898 0.15539690 0.02121726 2.47120386 0.85329186 0.17356673
0.60065585 0.09542358 0.02589930 2.01717082 0.81249804 0.23978062
0.72266670 0.14045650 0.01972587 3.74616688 1.03516215 0.07530186
0.75166254 0.06334741 0.02331976 2.87441681 0.98457138 0.04290239
0.67496723 0.16316665 0.01230510 3.39343665 0.91192298 0.14842095
0.65869094 0.11717177 0.02388710 3.51976953 0.98962540 0.18337330
0.76780505 0.14684244 0.01048777 2.24386750 0.91697473 0.01779604
0.70774526 0.07453962 0.02626888 3.36992007 0.86442700 0.11400251
0.61580949 0.19884032 0.01810629 2.89774421 1.08708883 0.21842232
0.64736093 0.05021990 0.01279933 2.59800810 1.04745085 0.13486606
0.72600935 0.17628043 0.02157584 3.13462134 0.82011298 0.06020907
0.79875819 0.10339897 0.01516853 2.26042976 0.87969867 0.08799247
0.67791922 0.13248569 0.02920634 3.97573865 0.95704830 0.22333816
0.67767980 0.10362436 0.02474006 2.73439597 1.03298087 0.01807650
0.79901000 0.13225104 0.01088480 3.02882168 0.80563384 0.18263095
0.72624572 0.05045455 0.02729030 2.40524045 0.89597224 0.21869827
0.64711216 0.17605504 0.01833487 3.86273687 0.97331271 0.11325004
0.61635436 0.07418608 0.01365047 3.62539371 1.01119057 0.05993594
0.70721277 0.19920319 0.02197470 2.10730416 0.93853076 0.13561574
0.76726322 0.11680889 0.01619300 3.48299051 0.84114978 0.22305489
