# h        omch2      ombh2      ln(10^10*As)    ns    tau
0.71659670 0.19945542 0.01774763 2.18997050 0.94029231 0.02650098
0.74077858 0.07422931 0.01012397 2.37784406 0.88855732 0.07490290
0.63660163 0.16775222 0.02918925 3.20679073 1.05982216 0.14494021
0.65112596 0.11564311 0.01737044 2.74477517 1.00860979 0.24756983
0.77156744 0.13534689 0.02330997 3.91753830 0.84235746 0.06225503
0.75958983 0.05912092 0.01503154 3.10976796 0.97576083 0.01341244
0.66771747 0.18959893 0.02409613 2.28252598 0.80452804 0.19887213
0.64454578 0.10086418 0.01247256 3.75796832 0.92704627 0.18619652
0.72807330 0.15745015 0.02841293 2.58692038 1.09333064 0.11606969
0.70225588 0.10693275 0.02070867 2.77483955 1.03251635 0.04518222
0.61877738 0.12530446 0.01977394 3.57058318 0.89411322 0.23436432
0.69346183 0.08307879 0.02678326 2.09484983 0.87498105 0.15796982
0.78538321 0.17764996 0.01272280 3.29691003 0.99906075 0.09156567
0.77903748 0.08132655 0.02450580 2.66160808 0.94251625 0.22355985
0.69980713 0.17471669 0.01606627 3.98860898 1.08093655 0.04853063
0.61282243 0.11337478 0.02800226 2.46601600 0.95006872 0.09589346
0.70821050 0.13292751 0.01143699 3.13681870 0.82597184 0.14621527
0.73402806 0.10378829 0.01881651 3.44966171 0.84928893 0.19554018
0.63859135 0.15921154 0.02037614 2.15367653 1.02050456 0.02428834
0.67406301 0.05150702 0.01367939 3.67600924 1.04798632 0.12787004
0.75324473 0.18314776 0.02711481 2.97370427 0.88171912 0.18196941
0.76560791 0.12325472 0.01384050 2.06150272 1.08640203 0.13322937
0.65708516 0.14179578 0.02540097 3.35920689 0.91515436 0.07904050
0.63025133 0.07130292 0.01866509 2.81905096 0.81636673 0.06544209
0.74712846 0.16598855 0.02209981 3.52305681 0.98260190 0.23683883
0.72294681 0.06157177 0.02940368 3.83588447 0.99683395 0.16499902
0.60602105 0.19183466 0.01096331 2.50669632 0.85838161 0.11453282
0.68134024 0.09387625 0.02309469 3.04662233 0.91061939 0.03721553
0.78981435 0.15037522 0.01653010 2.37361426 1.03468421 0.21233466
0.79332647 0.06529662 0.01210615 2.94402573 0.83862445 0.23938715
0.68564143 0.19748341 0.02867066 3.64797904 1.01424720 0.06856631
0.60173207 0.08941611 0.01540654 2.18640692 1.05477079 0.08218492
0.71942248 0.14545832 0.02384683 3.48416154 0.89287637 0.13577959
0.74516725 0.11833843 0.02652347 3.17153225 0.93524087 0.20737753
0.62752585 0.13733854 0.01308882 2.49859371 1.06865895 0.03283789
0.65982285 0.07695220 0.02095743 3.96085352 0.96284467 0.11017905
0.76755691 0.16971623 0.01939704 2.63159376 0.83377992 0.16005475
0.75128271 0.09828616 0.02144089 2.34097543 1.00279845 0.14880944
0.67133671 0.15534005 0.01800540 3.01172576 0.86933916 0.09884745
0.64132984 0.05657026 0.02606939 2.53652745 0.89916927 0.05149372
0.73597787 0.18746155 0.01450969 3.86357898 1.02819282 0.22618142
0.71172182 0.08563745 0.01711061 3.55090382 1.09838662 0.17706908
0.61712281 0.17977933 0.02367596 2.84866855 0.92272268 0.12332584
0.69551896 0.10950047 0.01037270 3.32464593 0.80826566 0.01974957
0.77551397 0.12742485 0.02881231 2.02858931 0.97011888 0.19065629
0.78186403 0.11126415 0.01841636 3.88300797 0.87666317 0.11921869
0.68916923 0.13035125 0.02247675 2.71201424 1.05230995 0.18874948
0.62308220 0.07918856 0.01410033 3.23485148 1.01676697 0.20141589
0.70576285 0.17216772 0.02503498 2.40755309 0.85493093 0.01653391
0.73001829 0.05363471 0.02271966 2.21995433 0.82223419 0.08720915
0.64728900 0.18570703 0.01677937 3.42194667 0.95571064 0.15302098
0.66498646 0.10590693 0.02977006 2.89985822 1.07588053 0.22940992
0.75763263 0.16177979 0.01070555 3.69566751 0.94683981 0.04080917
0.77351173 0.06932915 0.02775350 3.26924601 1.03973569 0.02946132
0.65386846 0.16327421 0.01181389 2.06504925 0.90630044 0.21821016
0.63387134 0.12127169 0.02476559 3.60544920 0.86211472 0.17177933
0.73882210 0.13909077 0.01570024 2.80744790 0.99119664 0.10588122
0.71307681 0.09586729 0.01330440 2.61986427 0.98633494 0.05772084
0.60807741 0.15307222 0.02736411 3.79255983 0.81072936 0.24268868
0.67968642 0.06353523 0.01918292 2.25287784 0.92020576 0.14003532
0.79928105 0.19455930 0.02011841 3.08189046 1.08208302 0.07035594
0.79693118 0.07729499 0.01995503 2.07914914 1.01279269 0.04567266
0.68044935 0.17142200 0.02089044 3.25014123 0.84183913 0.23204282
0.60727786 0.12019182 0.01255308 2.79029708 0.88909628 0.15847548
0.71541447 0.13811965 0.02661271 3.61759514 1.05562327 0.08925826
0.73962165 0.08760969 0.02422663 3.80470636 1.06956428 0.01015299
0.63153368 0.14463039 0.01516135 2.60271285 0.93140377 0.20030053
0.65621833 0.06490929 0.02826923 3.06278676 0.83701055 0.18295206
0.77274879 0.19582232 0.01232970 2.26697667 0.96136949 0.11751239
0.75840776 0.11029408 0.02936789 2.69779394 0.86612441 0.07627235
0.66262439 0.12927017 0.01030330 3.90198901 1.00425289 0.14162252
0.64961445 0.08733742 0.02313782 2.42458208 1.02734027 0.24895428
0.72923095 0.18013236 0.01719745 3.22258323 0.90294929 0.05895164
0.70343740 0.05489881 0.01489190 3.40967926 0.92655985 0.10054200
0.62386954 0.18707986 0.02582662 2.23698248 1.09748136 0.16961483
0.68839409 0.09746617 0.01760637 3.71464986 0.97159413 0.21322773
0.78422610 0.15352097 0.02166684 2.88563661 0.80503510 0.02694747
0.77787604 0.10390820 0.01110457 3.03083006 1.04849110 0.16644171
0.69474382 0.16114402 0.02954410 2.32687601 0.87755013 0.11128836
0.61791015 0.05314658 0.01639717 3.85143352 0.85343736 0.03864393
0.70939636 0.18414660 0.02296244 2.55367779 1.02001584 0.20907522
0.73519053 0.07972353 0.02557313 2.86581949 0.95890708 0.13092196
0.64365530 0.17368118 0.01401350 3.53875776 0.82079806 0.07954615
0.66897464 0.11321819 0.02192117 2.01449097 0.94771067 0.06312060
0.75205784 0.13103156 0.01848576 3.34374915 1.07208220 0.23732926
0.76679398 0.06198289 0.02051984 3.62899753 0.90541342 0.19598668
0.66217271 0.19405864 0.01895937 2.95824650 1.04355448 0.02192290
0.62518819 0.09522130 0.02698430 3.49643027 0.98794770 0.12830246
0.74596680 0.15107927 0.01354958 2.16937745 0.86360821 0.17958875
0.72176015 0.12194634 0.01623599 2.48156508 0.81216555 0.22025646
0.60093252 0.14105520 0.02467636 3.18380014 0.98313857 0.04991508
0.68640436 0.07085526 0.01125591 2.64581584 1.08588142 0.09257576
0.79097661 0.16380124 0.02782050 3.94187070 0.91933498 0.14758473
0.78901477 0.11763269 0.02355302 3.37135247 0.96568843 0.17663668
0.68367787 0.13599182 0.01698850 2.04435225 0.83195907 0.12570649
0.60367121 0.07472660 0.02896356 3.50395215 0.93704108 0.01930308
0.72370976 0.16930350 0.01052326 2.83315073 1.06583117 0.19302172
0.74947830 0.06748570 0.01781737 2.52079527 1.06126065 0.15212713
0.62948838 0.19793281 0.02125202 3.81678065 0.88536324 0.09747800
0.65788473 0.09015852 0.01467246 2.35646249 0.84615815 0.05479711
0.76327027 0.14676852 0.02623286 3.05876922 1.00774129 0.22479697
0.75557015 0.08464028 0.01296832 3.97634061 0.80071147 0.20594913
0.67327564 0.17814146 0.02640381 2.67863719 0.97665007 0.03609735
0.63936650 0.10756958 0.01955074 3.15580010 1.09183937 0.10873634
0.73166601 0.12730656 0.02111044 2.45179535 0.93029743 0.16329921
0.70743535 0.10018037 0.02848019 2.13945528 0.89730737 0.24170865
0.61518448 0.15549488 0.01191484 3.46864370 1.03107793 0.06807587
0.69748170 0.05760396 0.02400716 2.99073230 0.99992932 0.08449234
0.77982485 0.18906275 0.01556755 3.66374195 0.87118043 0.13527393
0.78617058 0.05115507 0.02720377 2.29967597 1.07772408 0.05633638
0.69113641 0.18145114 0.01314338 3.09762285 0.94397297 0.24599208
0.62113943 0.10194405 0.02030887 2.57282108 0.82512158 0.13866586
0.70148073 0.15842127 0.01937423 3.77707250 0.95385103 0.07367364
0.72571125 0.11519035 0.01166020 3.58968653 1.02433944 0.03182676
0.64532094 0.13374630 0.02760049 2.76074108 0.84838138 0.21776366
0.66693011 0.08170473 0.01582075 3.28476362 0.88319208 0.17415999
0.76191525 0.17638694 0.02488526 2.11200112 1.04475347 0.10544881
0.76922981 0.09309179 0.01661660 2.91537580 0.91369756 0.08670350
0.65192553 0.14852075 0.02255620 3.74261941 1.08961443 0.15532839
0.63583869 0.05986264 0.01089357 2.20419163 0.97881952 0.22891949
0.74312843 0.19149079 0.02995892 3.37523989 0.81721692 0.04313066
0.71735965 0.07296521 0.02232550 3.18780826 0.85928923 0.12246314
0.61002089 0.16637939 0.01826579 2.39206579 0.99299914 0.18730678
0.67771853 0.12408387 0.02515793 3.92980606 1.03791713 0.20467533
0.79497378 0.14360571 0.01422244 2.72774666 0.90914650 0.01510552
