# h        omch2      ombh2      ln(10^10*As)    ns    tau
0.28124969 0.66707061 0.03200535 3.74051053 1.23110447 0.10237627
0.77464261 0.65721253 0.02710369 3.80635737 0.82834313 0.10799508
0.27987944 0.04383354 0.00907611 2.22404943 0.71205499 0.23776659
0.66458560 0.80131290 0.01954052 2.23848961 0.94678078 0.06841167
0.54290892 0.16333205 0.01843057 2.48411087 0.92407266 0.10213020
0.32756533 0.71194071 0.03593274 1.87228389 1.14510324 0.04675368
0.47796545 0.44363100 0.02136939 2.82647964 1.24152210 0.15985878
0.93505300 0.76638610 0.02994224 3.03651572 0.77840112 0.27727950
0.86209518 0.04121741 0.01355103 3.98598959 1.17351716 0.28837266
0.96238292 0.95115176 0.03990059 1.62475313 0.72811997 0.24520217
0.49299918 0.85508911 0.01384872 3.60839626 0.76357490 0.19181932
0.26860835 0.61046378 0.01059684 2.42678132 0.75062762 0.08826877
0.47533554 0.15224017 0.03755221 1.78458721 0.73796857 0.25376087
0.45391120 0.10496418 0.02295347 4.96190490 0.96830770 0.09270883
0.82583334 0.35851443 0.03570274 2.07909322 0.84233691 0.15156301
0.95255770 0.32871965 0.02815344 3.08787552 0.93857420 0.20800167
0.83456906 0.62807383 0.01074235 3.04392564 1.24065491 0.06519269
0.64066351 0.31440213 0.01026577 2.35894437 0.87558892 0.09724686
0.34349431 0.74112464 0.03783014 3.25763804 1.25388334 0.26074524
0.75462029 0.60505595 0.01694232 1.73336865 0.80956795 0.09988811
0.33767697 0.51814975 0.02943998 1.65405135 1.08251386 0.20138592
0.60302150 0.62455524 0.02755532 3.67772075 0.81910317 0.04549448
0.30863287 0.95358621 0.02893014 3.35315425 1.16969032 0.09230259
0.53461245 0.45761427 0.00747862 3.30943005 0.80710905 0.01052069
0.68486710 0.01948239 0.03105629 1.77172568 1.01163786 0.13974083
0.89828020 0.01382170 0.03431037 4.00203943 1.19795173 0.24652446
0.59524675 0.44016612 0.01246538 4.48848383 1.02810806 0.15399914
0.63396275 0.55946631 0.03942719 3.21529431 1.05596391 0.28971008
0.69452615 0.94965473 0.02969627 4.44474825 1.26365889 0.11597769
0.69047896 0.13143064 0.01140586 1.74437039 1.19837132 0.28531963
0.40874833 0.13005696 0.03495774 4.69616554 0.95800691 0.24490419
0.24539642 0.55317336 0.02515983 2.05987117 0.78615396 0.16748618
0.94047739 0.89735874 0.03227934 2.57503694 1.07093322 0.03108915
0.64478430 0.70283244 0.01909623 3.77498465 1.24236819 0.15798959
0.68922567 0.37979306 0.03278870 3.14247646 0.96880680 0.20728205
0.76661741 0.86124335 0.02509604 2.08082485 1.25310034 0.06128373
0.40594296 0.81577921 0.01270108 2.37810931 0.76636735 0.10270956
0.44841709 0.81261787 0.01639019 3.03917110 0.78186091 0.13938111
0.79770930 0.46283506 0.02083703 2.31422839 1.19296630 0.05509010
0.68303326 0.51732474 0.03737773 3.05416015 1.03273714 0.02803608
0.49479579 0.36786316 0.03163203 1.95307775 0.70483397 0.13163455
0.99177113 0.87326403 0.01958707 2.24766872 0.78249891 0.28478874
0.98333283 0.48386201 0.02890721 4.23465262 0.87483790 0.20965714
0.72184974 0.30042800 0.00764837 1.93001866 0.80041456 0.04971614
0.24707135 0.47827652 0.01593541 2.26535809 1.28485037 0.06959850
0.72317607 0.48379375 0.01795957 3.00116822 1.13190232 0.05825889
0.20618088 0.37951977 0.03138820 4.00591408 1.08992327 0.16906617
0.67253061 0.31350343 0.01226194 2.02199217 1.14428945 0.10116032
0.96839282 0.11687127 0.03572570 3.97497304 0.94831101 0.27461436
0.44142948 0.93290559 0.02596308 2.73519586 1.29661580 0.05453998
0.35067062 0.23407510 0.02266911 1.96309965 0.90196627 0.20917306
0.93022219 0.31080572 0.02836005 4.07967537 0.97871552 0.19206394
0.46832376 0.53968132 0.01886739 2.41362251 1.26847669 0.12181542
0.42238519 0.65070772 0.01808197 3.34576740 1.17663702 0.21547068
0.95777942 0.13905321 0.03318834 4.01694311 1.18390645 0.05331290
0.24357588 0.42111043 0.03891440 2.73860565 1.00755815 0.22570465
0.91842365 0.68444486 0.01675962 2.72569361 1.06542310 0.20559963
0.33689002 0.20139508 0.01210603 3.92053219 1.07394557 0.01507936
0.61295379 0.06138565 0.01788817 3.27105155 1.26439858 0.11139896
0.89792096 0.42101061 0.02190124 4.58558996 1.07562995 0.01229950
0.22529115 0.00832403 0.03499479 4.18412467 0.85262276 0.28990098
0.38091868 0.10990204 0.02179482 4.18800640 1.04039837 0.27114765
0.43464786 0.69630854 0.01257486 3.49194309 0.85097295 0.02302394
0.93480182 0.26887258 0.00869454 2.98243843 1.03343241 0.18086027
0.23446656 0.10904757 0.01602756 4.13777342 0.88758354 0.03831634
0.45571408 0.66924266 0.03336374 4.12875258 1.04271950 0.19831222
0.47099894 0.71732137 0.01963141 4.43647539 1.23409792 0.02603541
0.25592182 0.49282814 0.03203908 2.87890928 1.19785915 0.06177319
0.47596415 0.40310274 0.02908092 3.60316122 0.78209155 0.06077446
0.57912635 0.07035161 0.03275508 4.08961504 0.83476501 0.15191777
0.38598722 0.16924871 0.03855581 4.85008882 1.02816556 0.01645376
0.22309230 0.65190245 0.03049902 3.35047199 1.24545125 0.08263845
0.27289409 0.51171768 0.03754784 1.95466843 1.15439096 0.24206655
0.48981158 0.58791975 0.03839722 2.40738348 1.13419083 0.19325251
0.78269159 0.25137633 0.01082360 4.03560766 0.70877919 0.16823461
0.38676343 0.04920082 0.01039715 3.79917217 1.23384672 0.21192522
0.89134304 0.59121142 0.03109197 4.05947653 1.10416290 0.17851809
0.43346885 0.35893613 0.03108209 2.39143750 0.86104309 0.27756091
0.29952357 0.18139894 0.02286903 3.41850115 1.16424211 0.22851094
0.70248222 0.83927573 0.02062656 3.47852655 1.24230335 0.02853349
0.39935329 0.38706868 0.03611741 4.19231996 0.84815765 0.02405468
0.41463608 0.96026413 0.02108581 4.03609889 1.15076708 0.20527704
0.36580979 0.67214876 0.03020405 2.92888342 0.82363078 0.22279033
0.69972331 0.21754566 0.01714625 3.11630107 1.12562541 0.14770749
0.97607909 0.40532227 0.02314477 3.75272379 1.14404199 0.22967946
0.88465729 0.97413725 0.01542655 4.54229398 1.16449659 0.04432280
0.75668597 0.91437885 0.02727659 4.21886845 1.21420302 0.02473940
0.51457679 0.19550784 0.03390489 2.11917010 1.05499500 0.28672957
0.66562759 0.63003264 0.00946413 3.03106970 0.91372234 0.13845949
0.62665252 0.77883318 0.03808607 3.82700165 0.79075425 0.20555590
0.53727546 0.33348241 0.02264474 2.47550787 1.17878383 0.20667970
0.30529344 0.92272879 0.01073296 2.40204289 0.77621323 0.11965580
0.75180278 0.94883287 0.00526517 2.61165187 0.93097955 0.03849388
0.94965925 0.20811612 0.02935177 4.51699973 1.08148290 0.23806624
0.52345138 0.36301286 0.03503759 3.80454372 1.01672342 0.23863075
0.46554869 0.25250108 0.03544496 2.67549361 1.01287900 0.22378602
0.52916132 0.50724104 0.03668408 2.74079499 0.78028845 0.13181055
0.45747160 0.75108783 0.03402072 3.51546810 1.25348347 0.15846419
0.92095526 0.73620710 0.01998047 3.33550507 0.92677435 0.13491450
0.95137266 0.98930986 0.02313694 4.39251669 1.05044273 0.03656495
0.64987441 0.03922069 0.01237674 2.82221871 0.92543368 0.13525273
0.67546651 0.84176629 0.03378086 2.90197889 1.11518996 0.27856652
0.44531521 0.33321016 0.03858897 1.66080968 0.94311292 0.13538080
0.44412688 0.60759108 0.02601645 2.23026973 0.71849959 0.08695894
0.94129253 0.15493884 0.03408795 2.11950196 0.90553623 0.05491954
0.70688888 0.67160009 0.03572117 2.06656368 1.22855206 0.22973467
0.74281831 0.54642480 0.03432104 2.81645995 0.81165231 0.28748863
0.23658942 0.07409785 0.01172096 3.53261889 0.78516183 0.14809507
0.49572008 0.67224741 0.01334366 4.03306806 0.94411190 0.15095078
0.64384106 0.52329366 0.01955096 2.09822259 0.94965188 0.03636278
0.99947977 0.80383713 0.03771385 3.47375468 1.16185614 0.25681902
0.88631965 0.03281182 0.01345976 4.96979921 1.17688474 0.25156857
0.96652997 0.21746386 0.01913576 2.78479332 1.19988334 0.25408384
0.60626919 0.63053549 0.00654672 2.63414346 1.11231152 0.01777304
0.53563568 0.54424927 0.01007036 2.63533520 1.08193136 0.17559921
0.29690746 0.21447351 0.01060704 2.50092684 1.19412583 0.28995003
0.97418023 0.40767341 0.03803624 3.73515182 0.77205452 0.02693279
0.70278625 0.72259746 0.01517571 1.91290192 0.89031210 0.15689606
0.81911274 0.49133437 0.02098663 4.37775660 0.77606454 0.01056511
0.45668454 0.34965803 0.01491612 1.90590735 1.28632634 0.04184486
0.39754495 0.31353377 0.03297224 3.82605690 0.91722327 0.17359975
0.45889144 0.86816538 0.01754264 1.68573967 1.19363685 0.01276210
0.36120695 0.79969159 0.01579077 2.51470717 1.00333459 0.15183004
0.82243069 0.33596105 0.02198317 3.38467523 1.00888033 0.09834954
0.79241431 0.95790910 0.03879212 2.01633501 0.94172694 0.04583563
0.65879454 0.37574058 0.02462852 2.78182338 0.96364364 0.23502307
0.75611898 0.80406243 0.02288946 3.79266247 0.70402258 0.23090543
0.53734322 0.76359785 0.01915674 3.11403029 1.16904302 0.18123182
0.70937813 0.77013105 0.02833647 4.41133980 1.12459906 0.01072753
0.29925667 0.97945578 0.03283727 3.02103993 1.22438435 0.10014312
0.78340156 0.55723864 0.03215300 3.49026796 0.90955280 0.22883366
0.34270264 0.74018066 0.02122642 4.16905376 0.92964481 0.10667959
0.37923264 0.70341804 0.01879190 2.30964493 0.83938967 0.01189379
0.97717034 0.88117507 0.03464176 4.72870259 1.08739358 0.24752161
0.78732511 0.29850445 0.03927947 1.61758609 1.16462820 0.21798788
0.82213540 0.63713576 0.02022439 2.77487911 0.84252061 0.15032828
0.25711620 0.49491331 0.03194899 1.93351238 0.90794650 0.28050784
0.88392874 0.64942431 0.02050880 3.19425314 1.15231535 0.10727831
0.59564887 0.95184653 0.02544816 2.11486164 0.75691034 0.07323780
0.89223833 0.28642252 0.02999498 3.10320794 0.93582972 0.20066193
0.39659889 0.74967456 0.01678486 1.89376631 0.70422018 0.19895699
0.85484832 0.54396006 0.01606157 1.98932050 1.20443064 0.24192142
0.60716593 0.61141051 0.02506739 2.78654174 1.17607185 0.09556715
0.81582933 0.08339778 0.00985994 3.27786842 0.85375597 0.12924999
0.80328017 0.51525347 0.01473817 3.79234968 0.99237026 0.11761206
0.95519261 0.69817431 0.03785368 1.70451376 0.91318907 0.28599967
0.60237822 0.96156003 0.01169431 2.18071574 1.21830208 0.09093815
0.35711048 0.64511084 0.02196908 4.02613497 1.15052608 0.12996102
0.67084490 0.42745477 0.01454017 3.25343576 1.16306259 0.21871028
0.62221287 0.64718237 0.02247142 3.40098136 0.99676155 0.03348864
0.74819027 0.11098029 0.01866441 4.47013175 0.85102672 0.16404632
0.98438575 0.42781851 0.01792714 4.42165096 1.03143581 0.14006450
0.58466353 0.03769104 0.03095721 1.96258720 1.23786542 0.05012872
0.25602213 0.12130756 0.01992317 3.82833841 0.78231051 0.02455178
0.38283873 0.84624845 0.01703761 2.61757310 0.94121184 0.20746535
0.49855739 0.91696059 0.02188161 1.85880313 1.07594107 0.21689870
0.94637144 0.68139632 0.02767711 3.34770084 1.17591473 0.03702629
0.26569044 0.39756295 0.02154334 3.89979701 0.71325366 0.02832571
0.36222786 0.48636220 0.01731502 2.03766357 1.02538467 0.04557698
0.94801654 0.03974358 0.03893661 4.95262199 0.92355052 0.01590688
0.95352882 0.45109244 0.02149556 3.39463886 0.95482910 0.12473764
0.28283604 0.27829674 0.01933014 1.76584114 0.79965255 0.24988090
0.21155273 0.53929789 0.02404684 3.21371667 0.87186414 0.04932079
0.56882593 0.03636893 0.02221405 4.65714655 1.14644927 0.16784083
0.40246208 0.02543344 0.00593733 3.52232626 0.74574727 0.16099109
0.20665888 0.84093278 0.03931865 2.50105636 1.20617510 0.09108903
0.69002307 0.78230722 0.02854097 2.74440685 1.24351051 0.03379033
0.78925782 0.54114067 0.02601268 3.72999424 0.78858425 0.03733348
0.95022596 0.90317335 0.01356866 1.92315924 1.19998832 0.05419463
0.34002372 0.67969186 0.02453493 3.27039038 1.06236457 0.24145440
0.74630879 0.98773847 0.03481340 4.25458348 0.82236807 0.28008913
0.20339849 0.70636930 0.03948061 2.33282862 1.08870423 0.19719732
0.74570203 0.56703523 0.02505663 3.18013132 0.72588817 0.18196821
0.23292806 0.86929828 0.03508784 1.69502825 0.98687149 0.14855105
0.45084677 0.24422926 0.02182746 2.41304984 1.13724342 0.11949525
0.42858618 0.10412594 0.03490708 2.96662174 0.84878295 0.25705428
0.57851747 0.71178772 0.02008197 3.71913088 0.81117739 0.11537873
0.88057071 0.71767309 0.02100674 4.37839472 1.20105165 0.06300469
0.71030018 0.36333824 0.02032293 2.15486562 1.01794209 0.28874338
0.43857844 0.54241330 0.03534014 2.31265673 0.94270698 0.14010213
0.61546685 0.07383033 0.03261848 2.04057511 0.92184519 0.17963761
0.66260169 0.41652005 0.03552471 4.60149949 1.00162528 0.25028211
0.90889200 0.20113585 0.02306309 2.22317497 0.71104328 0.15491933
0.30303500 0.11827773 0.03548234 3.67294936 0.84307414 0.04930513
0.28208616 0.73799860 0.02989360 3.58710936 0.70901309 0.01698155
0.27414613 0.17973186 0.00710311 4.73456941 1.05260888 0.05886110
0.41911381 0.63268951 0.00652926 3.36088186 1.29520828 0.09134115
0.85669729 0.88954360 0.02845430 3.30608839 0.83870165 0.12683842
0.33338152 0.70243651 0.01692633 4.14165486 1.22087641 0.14049579
0.80991199 0.45469864 0.02837614 3.67632332 0.79114327 0.16455162
0.61284398 0.78794709 0.02795648 3.75918911 1.12820407 0.03369152
0.73194981 0.49691629 0.02750591 2.55645049 1.07232060 0.24844473
0.29521369 0.33545801 0.01652772 2.07824410 1.11048925 0.07405468
0.97690747 0.68629626 0.01129249 2.15429703 1.13424065 0.18337976
0.20837976 0.75636534 0.03252155 1.74721443 0.97641149 0.16830824
0.35137593 0.22892769 0.03021335 3.06992939 0.92378114 0.16799545
0.38320210 0.83731052 0.01387187 1.78899891 1.10473242 0.07325101
0.31997004 0.46181473 0.02200382 1.89672881 1.08661979 0.04812389
0.56356963 0.30243570 0.00693270 3.99667575 1.00109033 0.14004033
0.26974164 0.84318151 0.03089748 3.75152725 0.94257561 0.05436661
0.92560076 0.60429231 0.01685475 4.48472899 0.99072145 0.10742139
0.81489021 0.74755010 0.02737192 2.51857658 0.95477870 0.13978415
0.90533664 0.92410175 0.02807295 2.91469536 0.75003477 0.27964025
0.59152357 0.61567228 0.03648745 2.86324052 1.06441053 0.16578528
0.30240046 0.55782253 0.01376162 2.90399165 0.91544865 0.25060476
0.30246853 0.91347060 0.03144287 2.86394190 1.29947551 0.17929440
0.92306313 0.35522232 0.02625546 2.10722807 1.11067471 0.20912649
0.40276936 0.07129388 0.02144998 3.54397731 1.12048898 0.22118173
0.56782073 0.34233253 0.01083453 1.68152437 1.03645272 0.03354580
0.70461624 0.98832334 0.02354014 4.26811217 1.13812425 0.15732544
0.77130311 0.59883319 0.02623818 3.15062147 1.28269116 0.16873304
0.48425182 0.40647752 0.01161874 4.81759161 1.18507593 0.05657490
0.80923552 0.59785171 0.01751187 3.44015430 1.17978871 0.23758460
0.27969136 0.74475815 0.01406816 3.72401904 1.24240426 0.15814506
0.93819857 0.81369083 0.02495485 3.53391948 1.26724751 0.18935290
0.45177508 0.64307812 0.01262964 2.87739293 0.90559878 0.05073919
0.70108160 0.07923141 0.03350548 2.26881585 1.19706454 0.24771153
0.23677504 0.33857617 0.02162866 3.47513673 0.98546257 0.26157473
0.69882839 0.63786250 0.01221088 2.15682916 0.74316193 0.18365549
0.56701702 0.16348666 0.03041436 4.68045303 0.93990225 0.19940582
0.51077613 0.36345108 0.01141386 3.57766578 1.25029365 0.20920835
0.67902248 0.82028241 0.03883935 3.95288102 0.90663724 0.28272451
0.60612402 0.78975189 0.03808233 4.26545156 1.22280531 0.01467978
0.21494328 0.66317872 0.02399823 2.85784430 0.88688847 0.01006193
0.71590982 0.62669229 0.01837784 2.06556708 1.04736144 0.02830450
0.57862612 0.25957578 0.02742133 3.32768204 1.22464684 0.03720281
0.69679533 0.34632658 0.02992847 4.28932375 1.00859508 0.13532970
0.86490328 0.66296526 0.01195181 3.96046095 1.14475322 0.19458373
0.69277292 0.63468912 0.01492558 3.44154682 0.87952320 0.10793151
0.69753728 0.58516384 0.01123775 2.75439602 0.99847219 0.03341003
0.95487405 0.86793783 0.02992959 4.29670769 1.10779186 0.23706683
0.76941263 0.59978356 0.01343717 3.65720705 1.20397346 0.12209788
0.35693519 0.50916309 0.01584352 2.39018626 1.21064177 0.20657412
0.45666572 0.41528620 0.03914493 3.59927813 0.86208387 0.22723349
0.30579301 0.23105726 0.02967971 2.27513546 0.95757034 0.11719902
0.61636952 0.00375826 0.03705618 4.43427602 0.83390025 0.17066358
0.47833122 0.16182092 0.02726795 1.76949718 1.16134170 0.02782245
0.51957207 0.58188123 0.01809921 1.73984920 1.13616714 0.07166703
0.46595638 0.41024446 0.01041320 3.27545882 0.91796278 0.08791714
0.47505663 0.18483445 0.00792346 2.99345939 1.28327673 0.01553420
0.71807774 0.78193640 0.01671957 3.95155923 0.74552076 0.21364677
0.35789934 0.15147690 0.01764930 2.04768376 1.07387621 0.21005148
0.38778555 0.81108095 0.01416196 3.25135003 1.16407908 0.18281491
0.34296410 0.36308989 0.03279357 2.30188305 0.86540130 0.13227357
0.36188939 0.80171449 0.01259304 2.28759815 0.98476689 0.13746345
0.88760743 0.51658019 0.02916856 3.27265979 0.81674485 0.07427662
0.26641122 0.34256756 0.02000553 2.35824300 1.26089003 0.19719165
0.37618281 0.06621865 0.01544715 2.40125808 1.22718634 0.06657609
0.47303487 0.05211673 0.02484740 1.69069143 1.21780597 0.08658971
0.32909825 0.06498327 0.02781215 3.08358250 0.99227965 0.26963059
0.40718285 0.10466318 0.01178663 3.19808045 0.77752600 0.20421004
0.41112650 0.88866704 0.03027240 4.06195830 1.16396509 0.21239974
0.29488139 0.60586937 0.03354014 2.22610272 0.89897794 0.20437213
0.94364676 0.59717569 0.03600205 2.29945914 1.26153612 0.23914792
0.23650363 0.15361123 0.02693740 4.03011709 0.94723023 0.25841662
0.50875396 0.41869759 0.01741234 1.92003936 1.13898974 0.24560901
0.89982285 0.04846759 0.01946863 3.26158807 0.84159192 0.13702573
0.70810785 0.24605200 0.00633602 1.67858138 0.86374481 0.12451927
0.75430279 0.29978707 0.03686348 4.52483273 0.75464670 0.06118084
0.32071392 0.63396581 0.02620213 3.37466483 1.06500448 0.25192499
0.88098999 0.44548369 0.02202012 4.50014234 1.21349619 0.27499655
0.78914406 0.76472796 0.01534814 2.86686064 1.00563873 0.22981628
0.28886936 0.51234100 0.01495607 4.37990393 1.06990495 0.10687876
0.20997706 0.54026685 0.01383740 2.86277717 0.72514539 0.03324359
0.98424625 0.61995754 0.02938836 4.44817330 0.91225201 0.07795375
0.70799572 0.81020800 0.02172721 2.28292750 1.00167695 0.13896384
0.53952221 0.82073963 0.03083845 3.94148814 0.97431449 0.13249307
0.33954917 0.36816416 0.01713218 3.15220668 1.24589000 0.14063951
0.38909796 0.35043669 0.00918555 4.47303286 1.20342005 0.01060258
0.62940369 0.91414185 0.01227832 2.54886722 0.75903033 0.03192008
0.65389502 0.34843286 0.03994861 2.77784250 0.88085376 0.09547348
0.71522276 0.39504673 0.01503645 2.66270571 1.05727346 0.18571264
0.49008931 0.33012664 0.03151294 2.70396393 1.26302027 0.11420276
0.42372089 0.31953668 0.01881131 4.42712557 0.83898132 0.04442708
0.69166514 0.51805725 0.02482832 1.74513128 0.95459973 0.02060987
0.30758917 0.73398059 0.02056778 2.39763274 1.13330374 0.17217145
0.29359787 0.21660485 0.01328726 3.46920299 1.10513931 0.12573720
0.46518957 0.44117341 0.03902841 3.96393933 1.29455838 0.06321050
0.63558864 0.43898182 0.01665217 2.69187619 1.11336202 0.13696648
0.58833246 0.29984377 0.00848527 1.81990451 1.28344949 0.16050164
0.53071731 0.80687833 0.03947023 4.19240784 1.24602455 0.29048146
0.92837298 0.36354273 0.03633568 2.40437986 0.76918521 0.13722386
0.97208855 0.39775413 0.03133416 3.78108136 1.11156834 0.18418826
0.81185563 0.17280356 0.02748386 2.67960358 0.93110261 0.13928412
0.46042844 0.49750945 0.01437570 4.39628248 1.04449832 0.20546590
0.80517949 0.83539548 0.01566836 2.18050030 1.10822094 0.01353129
0.31820808 0.27786009 0.03532934 4.93015361 1.17376682 0.12632303
0.70741759 0.06220141 0.01810984 2.71305330 1.10695696 0.06132181
0.81592475 0.84296798 0.02158748 3.41565798 0.83449647 0.07112122
0.38469390 0.02146992 0.03549606 4.82289449 1.05217278 0.04448494
0.85675683 0.38819654 0.01826476 3.69776846 1.02555352 0.15913595
0.70119658 0.39199565 0.02622152 3.50582085 0.96821635 0.15610630
0.45909283 0.58930800 0.02664465 4.46571804 0.98278541 0.17249816
0.30852297 0.01350775 0.03172716 2.71322414 1.29279773 0.26657434
0.34577397 0.00560378 0.01247421 3.95365980 0.85293512 0.19135521
0.47948942 0.61714925 0.01806849 3.06576146 1.08843283 0.12325395
0.85120194 0.14353759 0.01608807 2.59989406 1.25350902 0.22047309
0.86807771 0.19674777 0.01032018 4.83040293 1.14083244 0.27083764
0.79764876 0.42125529 0.02743116 3.22723646 1.29920017 0.17350151
0.58697772 0.04420640 0.02051476 4.29646368 0.95070958 0.20377854
0.53321508 0.00726572 0.02155065 3.95521458 1.00371467 0.11267664
0.76314610 0.17293362 0.01138187 2.29068056 0.89285215 0.27154970
0.76819218 0.59384114 0.01791167 3.60877627 0.81578967 0.06979679
0.56390601 0.67823536 0.02729815 4.44151687 1.28970043 0.23544051
0.96105538 0.39860385 0.00714299 4.84262388 0.87694493 0.10982300
0.66909985 0.06448516 0.02531450 4.49518157 0.71567465 0.22234973
0.37002929 0.10134724 0.03004645 4.18348464 0.95341419 0.13417511
0.99413320 0.13707847 0.03098097 4.72753339 1.22134051 0.23024439
0.98272864 0.68821785 0.00654312 3.66673198 1.28692922 0.04420772
0.99350232 0.33730395 0.01034594 3.61327922 1.07279998 0.01235266
0.78024656 0.34429045 0.03895677 1.74623566 0.87982370 0.02440948
0.93250522 0.50055223 0.01092861 3.63702387 1.21553615 0.19639116
0.46141255 0.00308410 0.03014613 4.37483103 1.22655427 0.13612074
0.29798007 0.35535495 0.01984008 4.18327026 0.93700477 0.03575021
0.24927218 0.79130962 0.02366900 2.67404231 1.02416235 0.18314921
0.81474242 0.02274393 0.03305559 2.54435803 0.73012833 0.27903870
0.36445823 0.19864730 0.01831268 2.27724481 1.20368756 0.27192495
0.49941735 0.11443938 0.02793286 3.79799744 1.05974785 0.28271740
0.44375826 0.35979160 0.03748449 3.50261787 0.78722327 0.09385175
0.37710640 0.94789716 0.02855276 3.34082504 0.88336717 0.14056531
0.48401042 0.16167597 0.01907726 2.84493290 0.76050494 0.21493400
0.28102958 0.60667182 0.01516721 1.75575050 1.28959471 0.22423355
0.83798700 0.97132262 0.02801830 3.96613846 0.91398943 0.12004121
0.91981348 0.00221303 0.01780153 4.28638551 1.15192801 0.19329263
0.82364349 0.64621775 0.03753598 4.27826147 0.96927847 0.18573329
0.29712513 0.51446260 0.02974044 2.95225580 1.03798260 0.27074290
0.42329050 0.10018317 0.02100083 3.58121297 1.01081759 0.12400037
0.48159150 0.14810267 0.03884962 3.84661164 0.78934831 0.08089059
0.72400250 0.19003465 0.02367310 3.95425863 1.24299306 0.28741385
0.77711438 0.09908626 0.01741884 3.09437653 0.98514850 0.02140568
0.77084947 0.92764700 0.03745200 1.63931207 0.95844909 0.02387329
0.94921994 0.81354091 0.02495680 4.46514645 1.07979710 0.02281803
0.68875617 0.49346681 0.03480230 4.06956666 0.97755343 0.12799700
0.59396221 0.84612300 0.01608988 2.51000466 0.78805998 0.05024443
0.93040381 0.51051245 0.02667372 3.31480918 0.80548704 0.17219999
0.92003319 0.09574705 0.02603200 3.90287569 1.23875180 0.17840409
0.42121309 0.03754280 0.01060200 2.62615746 0.75206035 0.14685951
0.63143814 0.32072862 0.03976949 2.53435403 1.20319475 0.26150554
0.27073904 0.58301852 0.00943624 2.93930056 1.24797878 0.06950655
0.83763580 0.52034626 0.02156649 4.23831413 1.05373242 0.27398475
0.91930299 0.50799477 0.03730878 2.84905963 1.21934687 0.08524326
0.45963392 0.66666436 0.00839095 1.70820621 1.28666974 0.06148966
0.84390024 0.75341938 0.03581094 3.29293804 0.76443731 0.15529978
0.44032667 0.83319880 0.03477570 4.17424790 0.81665413 0.25341163
0.97697893 0.82841375 0.03751639 1.62686091 1.02340516 0.09113629
0.85977061 0.31849816 0.00550991 3.87069035 0.87501833 0.11289453
0.55725907 0.09152380 0.02212253 2.36280987 0.70839517 0.08185995
0.98706489 0.15795648 0.01905796 4.65175948 0.80496534 0.21012068
0.87147214 0.58832028 0.03089691 2.03316104 1.26877016 0.06543992
0.42612247 0.54080211 0.03420134 4.22595389 0.98183892 0.19356031
0.33935611 0.66889872 0.03064011 1.76727068 1.18173279 0.15646839
0.88003713 0.22845588 0.01514617 2.92675236 0.90425426 0.25230941
0.62679265 0.33263216 0.03738035 4.43706248 1.12631016 0.04970266
0.98853746 0.72394657 0.01160932 1.83269524 1.03679009 0.14315317
0.92825174 0.27167690 0.01508272 3.80580543 0.88027839 0.22872733
0.53135909 0.33286691 0.01818984 3.54731438 0.97035775 0.05536542
0.40456030 0.16531928 0.03078502 1.94072359 0.77052764 0.08076396
0.33278399 0.55537943 0.03686062 2.24798205 0.81510760 0.07905720
0.70044354 0.19270306 0.03821700 4.09852305 0.77260647 0.03013395
0.31786921 0.09907448 0.01801071 1.97201657 0.82427432 0.20992482
0.65711786 0.62036708 0.01671659 3.45103993 1.04498658 0.28838370
0.25791894 0.92994418 0.01557852 3.75311326 1.16325088 0.03201678
0.59337541 0.45252557 0.01927038 1.96803220 1.00705692 0.28317776
0.47021051 0.85629346 0.02879754 4.38278889 1.05107018 0.19148607
0.69293885 0.22745342 0.01071019 1.65369621 0.98959876 0.14656775
0.61487770 0.61578056 0.02927898 3.97609999 0.76850579 0.04805652
0.98822458 0.79295627 0.01875294 2.73746934 0.75623484 0.12071842
0.24749217 0.84151792 0.03167607 3.93425695 1.29515958 0.29622325
0.71047863 0.55478521 0.03859384 1.67574999 0.93012069 0.19813623
0.91714997 0.22494110 0.03857071 2.47326339 0.70685372 0.14229097
0.91088913 0.72863711 0.01636061 2.44761586 0.80357033 0.19254666
0.36348208 0.42253925 0.01948412 1.83948149 1.07335796 0.21929247
0.59543713 0.53947377 0.01329627 2.90580858 0.97578689 0.07543268
0.40682836 0.20802654 0.02528714 3.57062294 1.16681687 0.08015336
0.93384441 0.03144092 0.02350870 2.43253632 1.22818130 0.14271718
0.34554590 0.82611749 0.02525057 4.37187862 1.27759640 0.07869432
0.65938451 0.31491483 0.01848087 2.33829836 1.22864019 0.22683171
0.59503844 0.74962390 0.02706263 1.63450639 0.73566743 0.19730447
0.25994320 0.80307591 0.01534082 1.86922135 1.24433418 0.12584246
0.89302776 0.05231189 0.02479451 2.63576901 1.07243475 0.23071033
0.21187440 0.78904759 0.00965961 4.05638608 1.23115333 0.14145841
0.68459094 0.68778281 0.02526296 2.98881338 1.19551508 0.06315912
0.77092093 0.82677891 0.03640463 4.34825827 1.15941195 0.21493263
0.53630897 0.33333776 0.03188012 3.02001181 0.80151014 0.27283346
0.60392636 0.30614240 0.01528334 1.80701361 0.81068168 0.05063276
0.75684140 0.88327541 0.01181261 2.41695373 1.06429485 0.10541768
0.63913986 0.12523574 0.01721980 3.84627702 1.16552323 0.26726361
0.85296079 0.27398374 0.01814667 4.79971898 1.09594349 0.10345799
