# h        omch2      ombh2      ln(10^10*As)    ns    tau
0.78966654 0.10598493 0.01947275 3.79569120 0.96677520 0.04359195
0.71754810 0.08705221 0.02238292 3.45293181 0.95661467 0.19438971
0.77539307 0.18276857 0.02982964 3.07402567 0.83155186 0.14953196
0.80448747 0.13913330 0.01853026 3.08214919 0.86841885 0.22721268
0.77005537 0.07704054 0.01231204 3.46233680 0.96380104 0.07336388
0.75606855 0.13024632 0.01139092 3.45816368 1.08667110 0.06043403
0.79357079 0.13375286 0.02805580 2.03218886 0.97035526 0.25150645
0.59037455 0.06349797 0.01674478 2.69219471 0.79325370 0.23491693
0.71449811 0.16336276 0.02261095 4.07869543 0.97642009 0.12380439
0.71708657 0.14190482 0.01484803 3.39111591 1.05978400 0.04216807
0.79438735 0.09588129 0.03019211 3.95000991 0.87964213 0.07483443
0.79288121 0.13856024 0.01799662 2.57061414 1.02771624 0.10047160
0.80424765 0.18272338 0.01585144 3.24125799 0.94839138 0.14597099
0.67550399 0.06918638 0.03005853 2.35360181 1.09106571 0.25465680
0.62424663 0.13037321 0.02091412 2.00973873 0.82023996 0.02621881
0.71895682 0.07320209 0.02660193 2.79102673 0.97624869 0.19279339
0.64851463 0.15050780 0.02298843 3.54124372 0.89378357 0.25275859
0.72519748 0.12970680 0.02737081 3.02958415 1.01229371 0.12208607
0.72970012 0.06886398 0.01803561 3.92590335 0.81805890 0.08055979
0.71155824 0.14408828 0.02640828 2.97900392 0.79771699 0.21112617
0.74318066 0.19452828 0.02681676 3.98383153 1.01945678 0.17467726
0.72235825 0.05944152 0.02581377 3.70238376 0.86309569 0.00103458
0.70970106 0.16379084 0.01794547 3.10262763 0.95360279 0.03181214
0.66841292 0.12731045 0.02622155 4.07428736 0.88718927 0.03706351
0.67114956 0.11741852 0.02379928 4.08852739 0.97074185 0.06342046
0.73539008 0.12258901 0.02157976 2.23272932 1.03686094 0.14384876
0.62065416 0.20591461 0.01652223 3.39261412 1.10405486 0.14991613
0.63218584 0.17292353 0.02683460 3.47579168 0.96446778 0.18208226
0.71429332 0.12087239 0.01449294 2.61388623 1.07749192 0.05239055
0.75147257 0.20476550 0.01422201 2.33100879 0.80173824 0.05566560
0.66468942 0.14566794 0.00919881 3.48051269 0.81887283 0.06375317
0.76155596 0.09786800 0.00972382 3.44480564 0.87275428 0.18263277
0.65597772 0.11521445 0.02326754 2.95157949 0.93325446 0.19576304
0.61973374 0.12702559 0.02775624 2.14405897 0.94315196 0.07274492
0.78730602 0.04255443 0.01904331 3.35574769 0.81978623 0.16689100
0.60400665 0.06595321 0.01383547 2.59894628 0.92761525 0.24648852
0.72705139 0.16074253 0.02207805 3.35015282 1.00488501 0.10748641
0.72170511 0.05461532 0.01759694 3.50277782 1.10599631 0.14866410
0.68858390 0.05288195 0.02499512 3.21088139 1.06746124 0.19716082
0.60243576 0.19548383 0.01800889 2.25657905 0.98358160 0.14637684
0.65615446 0.18366248 0.02554488 3.98788568 0.93767960 0.16903675
0.72767282 0.19718992 0.02747023 3.04549470 0.79238754 0.08177970
0.67765754 0.07619633 0.01479814 3.38040552 0.96035976 0.13816900
0.67731428 0.16413164 0.02002436 3.12389217 0.89146712 0.10772309
0.75714555 0.05397069 0.01285891 2.67630761 1.03457430 0.20374179
0.64080731 0.04766836 0.00915456 4.09927397 1.03974059 0.18833310
0.77874739 0.05826642 0.01329851 2.30839702 0.83289817 0.20729287
0.65530209 0.12998529 0.02759708 2.96053174 1.10112597 0.01299850
0.77255962 0.14020074 0.01463198 3.22519832 0.80566974 0.21052830
0.62228834 0.12006968 0.01127468 2.62707847 0.97953709 0.01968980
0.80939961 0.16207654 0.01437331 1.97844314 0.91279603 0.04754954
0.76399782 0.06903151 0.02482186 2.47611048 1.00850787 0.08596821
0.80011824 0.09370212 0.02141916 2.30550784 1.06781139 0.17898676
0.79509867 0.14304971 0.01379038 3.70068718 1.07901048 0.25392171
0.77329842 0.20138250 0.01864672 3.72643070 0.99545818 0.11280573
0.62717878 0.12888275 0.02607972 2.68721359 0.92921692 0.12759683
0.80894898 0.19819695 0.02025817 2.72536454 1.11377261 0.05063697
0.70273124 0.15146787 0.01412332 3.88688207 0.93728875 0.08156354
0.79242023 0.13512541 0.02643596 2.92116056 1.07018824 0.12882038
0.77886429 0.07785644 0.02606613 2.29594420 1.00193343 0.14879556
0.67855459 0.08825054 0.01591992 3.34133880 0.86527935 0.23024828
0.66312598 0.19735339 0.01988002 2.39684975 0.95048845 0.25322960
0.64630890 0.07524633 0.02364341 3.61394658 1.01829664 0.13420312
0.62408194 0.18168802 0.02339728 2.22014111 1.05556842 0.25659548
0.73613368 0.08399264 0.02985846 3.80581294 1.03379745 0.05394507
0.64738138 0.11248175 0.02272910 1.94905420 1.09150475 0.13818841
0.62308054 0.10221024 0.02970327 2.99830724 1.03243134 0.02942523
0.68671561 0.11441059 0.02240244 2.38096759 0.85554552 0.06147315
0.59441899 0.15030656 0.02993489 2.09420665 1.10476639 0.05841678
0.79320940 0.19698929 0.03005304 3.75040000 1.06490064 0.03026631
0.77593246 0.04965015 0.01720629 3.54528372 1.04872351 0.18524433
0.73303604 0.19380298 0.00978766 3.29758390 0.99255580 0.15723714
0.60662859 0.19678728 0.00901398 2.80017154 0.89471220 0.23726099
0.68181638 0.04400110 0.01938714 2.64919021 1.09070480 0.01027506
0.59769354 0.06774476 0.01036236 2.80303134 1.01608905 0.19315763
0.79167372 0.17405367 0.00950190 2.64243630 0.89820588 0.03268244
0.70655826 0.08426473 0.01724206 2.47294152 0.92518702 0.06588897
0.67087969 0.06984312 0.02521107 2.78903461 1.02881176 0.23137916
0.60647412 0.14905353 0.01565345 3.15968548 0.96503587 0.14827057
0.79967036 0.18646727 0.01235560 3.56190530 1.03038405 0.05496750
0.60835939 0.18929988 0.01355440 2.90570256 1.04377732 0.09106023
0.71624884 0.05176000 0.02928319 3.77946374 0.92440827 0.18360562
0.59362299 0.12463531 0.01406608 2.93023878 1.02754753 0.22593019
0.64178198 0.09501166 0.02154070 3.15027773 0.99269842 0.08650685
0.69039797 0.18292869 0.01251894 2.66795823 1.09421667 0.25882487
0.61236301 0.18225271 0.02029649 3.82469750 1.09049456 0.03370242
0.80167165 0.13829333 0.01086532 3.39667052 0.81642407 0.00187106
0.78786824 0.11184837 0.01077148 3.84795954 1.03425124 0.18867731
0.61899957 0.16881186 0.02528251 2.17536860 1.10692390 0.11087161
0.78558712 0.17119574 0.02731391 3.62817747 1.04835100 0.07700659
0.61614568 0.08229387 0.02600789 2.75165050 0.91594804 0.08488533
0.76605869 0.20524623 0.01910422 3.94270319 1.09796948 0.13647488
0.62154101 0.20359025 0.00932644 3.51600625 0.78689460 0.09259962
0.60268189 0.05873277 0.01070414 2.31440427 0.93260471 0.19371775
0.72575473 0.05614267 0.01068252 2.66033488 1.01578908 0.19090884
0.64442069 0.15864069 0.01891423 2.88317300 1.05881826 0.09350339
0.61501938 0.04428820 0.01928352 2.96862590 0.93507255 0.04267742
0.63063880 0.12785088 0.02515446 2.76556354 1.09910383 0.09964117
0.75241954 0.13469780 0.02842114 3.63075663 0.81749678 0.07632514
0.60327358 0.07030962 0.02973257 4.07250163 0.89182279 0.01159705
0.68582983 0.17432290 0.01655651 2.01532152 0.96589772 0.15430585
0.67333445 0.20149583 0.01767160 2.92944283 1.02122450 0.10830629
0.77715308 0.09292877 0.02782303 4.06100907 0.99164446 0.17499067
0.69764557 0.15131061 0.03066002 2.98585103 0.78664370 0.11766005
0.65204145 0.11084460 0.01107615 1.97542767 0.82689949 0.07917286
0.62905481 0.04520311 0.01784127 2.72268539 1.03989211 0.25248412
0.76323912 0.13174698 0.02716716 2.46991732 0.85121969 0.01256869
0.65053806 0.11509959 0.01129420 1.96742778 1.03615209 0.12042545
0.62340015 0.08256586 0.02370172 2.39025155 1.03925601 0.25281485
0.67789520 0.07651002 0.01859557 2.75458037 1.02306305 0.01371261
0.77092868 0.10175578 0.00927149 3.14885809 0.90272817 0.13786544
0.62533026 0.06001458 0.01455795 2.94096253 1.07465301 0.16866508
0.78340014 0.12269343 0.01116745 2.28517443 0.99811428 0.06265491
0.71287447 0.20686990 0.01254736 2.11353980 0.98574361 0.22477936
0.65381377 0.04511205 0.01179487 3.55382170 0.96157537 0.15189973
0.63667565 0.08467576 0.02088296 3.77257346 1.09324299 0.12866743
0.63126573 0.20295811 0.02633527 3.57252834 1.10860347 0.05053366
0.65738592 0.15315976 0.01141190 3.46671169 0.81910335 0.18915772
0.70420040 0.15600381 0.02068800 3.37606063 0.88419449 0.02363161
0.64461482 0.05429035 0.02616294 2.07808500 1.02928685 0.04582678
0.68166358 0.10384089 0.02095748 3.36529842 1.09847169 0.25567302
0.80273964 0.10862719 0.02861817 4.04717361 1.08294673 0.03925611
0.71523138 0.06108006 0.02437764 3.69765911 1.03825540 0.19111795
0.72919182 0.17206527 0.02014584 2.12396153 1.07008303 0.18460141
0.59105336 0.15257163 0.01702810 2.21586082 0.84968652 0.12674357
0.75052589 0.07601061 0.02487868 2.32770643 1.05738126 0.04713583
0.60794465 0.08139504 0.02816139 2.90533518 0.80488054 0.16065460
0.78501804 0.14433567 0.01496930 3.31773604 0.92209482 0.18606412
0.78887603 0.15907121 0.01331473 2.68913595 0.95500837 0.20900701
0.61275334 0.08692165 0.01246260 3.70536762 0.93619988 0.17177607
0.66493762 0.06235186 0.02202886 1.97055932 0.87339473 0.07868611
0.74954646 0.06301036 0.02054741 3.36244258 1.04738096 0.20178861
0.67573102 0.08043870 0.02825102 2.03704201 1.06914715 0.15908812
0.64501720 0.13249495 0.01501450 3.02282296 0.83336086 0.06449457
0.72067511 0.14516455 0.02610805 2.41666506 0.93995448 0.06732809
0.75522854 0.16237404 0.00999725 2.11606976 1.10285373 0.08211096
0.63612582 0.17596109 0.02828836 3.79034865 1.07237500 0.10202532
0.67654490 0.20608377 0.01874464 3.91967785 0.93065891 0.07028589
0.76810617 0.10739411 0.02361231 2.17734251 1.04301743 0.01562932
0.63726538 0.06281122 0.02234863 2.11063816 1.05017263 0.05944970
0.77612037 0.05106461 0.02432935 3.24901512 1.06304015 0.07734537
0.69344593 0.05758293 0.01143980 2.50393561 1.01863654 0.20969474
0.69295214 0.06787984 0.02101218 2.71320080 0.84628770 0.24479808
0.78902577 0.16266383 0.01531731 3.90811414 0.97105792 0.07303254
0.64157008 0.06940327 0.02351707 3.36776542 1.08170440 0.09036362
0.63455553 0.08795401 0.01398614 3.74599209 0.92144603 0.18189001
0.61064989 0.07364337 0.01287224 3.80046004 0.83066736 0.11245457
0.73746487 0.18569017 0.02892668 2.52399921 1.11489614 0.19879623
0.72249346 0.06071419 0.02995758 3.11758993 0.85280835 0.04250319
0.72496033 0.10488381 0.02968402 2.12172464 0.92544469 0.23813482
0.70734530 0.19970800 0.01240730 2.56638985 1.07169983 0.13703306
0.66402826 0.08513497 0.02952184 4.04830445 0.94344911 0.24815720
0.63467030 0.17785582 0.01660921 2.51827336 0.94488873 0.04106138
0.71482025 0.15889083 0.01401662 3.85418407 1.01459855 0.09244825
0.75181904 0.19845821 0.02634382 2.72837620 1.08969418 0.24512715
0.59830347 0.15814370 0.03050819 2.54342789 0.84540374 0.18688961
0.75442592 0.09094193 0.01144458 3.42290531 1.06438270 0.05299424
0.61102907 0.17672208 0.02704231 3.80394979 1.07819121 0.20323716
0.62720865 0.10771289 0.01699972 1.94821641 0.98251497 0.15485782
0.69709137 0.15277378 0.02376303 3.17340469 0.85521942 0.24111525
0.59601623 0.15368605 0.01772282 2.15886062 0.96784456 0.16835178
0.61792032 0.18624168 0.01796254 2.55658432 1.07550362 0.17817830
0.65891876 0.14494606 0.01625026 4.08977759 1.01037034 0.22982255
0.61578650 0.20726915 0.01976554 3.01554295 0.86463975 0.17668580
0.73176572 0.19768992 0.01421274 2.52568905 0.87845931 0.11695275
0.72380136 0.17029946 0.01997519 3.97622841 1.09359983 0.03320029
0.71316641 0.12779407 0.02317801 1.96060892 0.99459676 0.11539011
0.66150951 0.06744675 0.01047749 2.45283222 0.94937463 0.20051784
0.69984805 0.06202467 0.02459299 2.34139252 0.98294722 0.20103721
0.74559853 0.18390342 0.01405389 2.86748210 0.97115010 0.00264057
0.72087700 0.19264172 0.01312208 2.13105295 0.85228242 0.15238724
0.68371081 0.05385030 0.03055198 3.08852045 1.03485415 0.13053931
0.59289680 0.12993754 0.01269897 3.77035231 0.84839292 0.10569854
0.78692831 0.11640950 0.03099823 2.31304007 0.81275613 0.08021750
0.80773945 0.15628754 0.01600107 2.24495927 0.93910906 0.16051875
0.68700302 0.15689992 0.01078473 3.87631541 1.02559111 0.13310551
0.65872775 0.18328879 0.02783915 3.59234210 0.87737204 0.03545724
0.66601980 0.17323293 0.01241180 3.31950250 0.85886233 0.04954134
0.63293034 0.06621665 0.02226694 2.11804453 0.80899916 0.17790055
0.80398003 0.08721880 0.02821609 3.28298019 0.86869718 0.10917723
0.64135889 0.16837586 0.01155526 2.73098255 0.97208239 0.21728092
0.60015651 0.06936440 0.01648493 2.37395792 0.83700750 0.13125137
0.63529606 0.15576390 0.02199325 3.07243742 0.92486316 0.16406543
0.80593242 0.09471136 0.02312038 2.72419803 0.86159351 0.09609087
0.79137919 0.19592745 0.02636271 3.06689402 0.87984874 0.06460092
0.75319679 0.08586532 0.02884045 2.45790082 0.85342989 0.02856046
0.77045497 0.05523785 0.02791496 3.93970659 0.90030447 0.01617142
0.75648208 0.04904722 0.02718746 2.83755005 0.85316516 0.15252502
0.71197243 0.06737105 0.02547642 2.62889182 0.82317909 0.00611718
0.79558294 0.16845569 0.03029604 3.02008304 0.79506691 0.11978577
0.68807317 0.11968154 0.01998625 3.53418521 0.86437387 0.14150565
0.62670993 0.04269258 0.02360168 3.59131469 1.08695583 0.25828111
0.63808699 0.13950145 0.02896527 2.46323367 1.02156083 0.16993928
0.60175071 0.08591945 0.02303276 2.89623584 1.05562793 0.03632869
0.60853151 0.16103114 0.01019198 2.89854164 0.82736947 0.15376534
0.59181356 0.11594509 0.02306110 2.10342169 0.79850821 0.11810062
0.75855453 0.16583799 0.02224400 2.34257733 1.07125497 0.10152194
0.65150157 0.06707019 0.02271399 2.02434590 1.05761219 0.01642380
0.65194624 0.18940790 0.01623246 3.81103493 1.07474677 0.10620826
0.71801917 0.06665731 0.01507353 3.13099522 1.11431253 0.08334615
0.63357244 0.16805052 0.02079832 2.44274576 0.82650281 0.04623373
0.65417440 0.13525576 0.02352252 2.67071068 0.91729115 0.26052699
0.69143526 0.05326348 0.03014880 2.25554502 1.03663439 0.08560738
0.72353718 0.19997609 0.02293765 2.69475032 1.01339005 0.09904796
0.76351449 0.15023224 0.02918870 2.05848924 1.09547162 0.24876053
0.71837997 0.18411871 0.01054390 3.66202410 1.10130688 0.23974445
0.72962296 0.12492447 0.02530884 1.94539975 0.80030021 0.26109620
0.77264517 0.07098586 0.02912274 4.00462429 0.85798293 0.08410837
0.74785930 0.12246689 0.02225317 2.32334241 0.80848705 0.15872702
0.79933573 0.14779088 0.02710159 2.57194160 0.83266430 0.12303246
0.66797217 0.08125156 0.01409695 3.63902186 0.88756198 0.10695406
0.78640022 0.11998601 0.01789441 2.93375319 1.10615598 0.12631628
0.60611331 0.14463387 0.02100826 3.67399668 1.08653248 0.24924290
0.75920942 0.06266058 0.02020566 1.92011096 0.92188755 0.14043094
0.77365042 0.12652230 0.01849201 3.53844606 0.97565252 0.20208423
0.71133640 0.07892280 0.02732852 3.11037755 1.02230852 0.18651043
0.71261800 0.19331995 0.02750412 2.61548518 1.08746144 0.07464993
0.80724499 0.05037970 0.01073382 2.84112425 1.00307029 0.13844806
0.75224388 0.07398086 0.02013026 2.53025692 0.89418558 0.15043763
0.61179873 0.12534237 0.01525817 2.27436947 0.84785093 0.05459459
0.62082650 0.20272253 0.02501617 2.58568053 0.83660595 0.09092614
0.65485832 0.10707451 0.01460821 3.19741576 0.99999086 0.06301509
0.80684448 0.07219611 0.02798627 2.43839124 0.98228234 0.06876455
0.62482812 0.09261432 0.02328375 2.91815768 0.85080286 0.12958314
0.69230523 0.18970823 0.01754853 2.73516039 1.10058695 0.22277635
0.64045177 0.13104447 0.02494324 3.74316480 1.10644978 0.21902566
0.74466963 0.15246512 0.01787792 3.29048689 0.94242562 0.02129208
0.61025486 0.19638470 0.03095421 2.50841607 1.01423464 0.07519020
0.76558782 0.16006107 0.02270351 2.07039534 0.83825243 0.10808164
0.79726883 0.17889273 0.02865123 2.17219328 0.90137270 0.10905811
0.79675237 0.09195734 0.01256582 3.52242330 0.82984967 0.06639714
0.63007407 0.08641512 0.02673356 3.25496679 0.93589024 0.00907245
0.79229438 0.07458364 0.02184938 2.21142735 0.85581681 0.08476764
0.59773100 0.11322975 0.00976736 3.05501810 0.79056579 0.10489616
0.76728726 0.13311153 0.01176390 2.70217218 1.09418915 0.17238156
0.66509138 0.08892436 0.01216572 3.75731060 0.99767963 0.21466826
0.77114336 0.20556759 0.02031158 1.93590783 0.98170235 0.17544758
0.61200497 0.05779195 0.01474179 3.03157439 1.07369961 0.24016946
0.67175086 0.06158414 0.02010704 3.11999466 0.90790450 0.11171075
0.78319446 0.11149998 0.01476242 1.91348237 0.94426011 0.17762951
0.80213011 0.04321233 0.02795441 1.91142483 0.90434621 0.25797324
0.64381922 0.11660203 0.01031598 3.62256421 0.88895670 0.15956158
0.59952141 0.10533731 0.02256707 3.01836481 0.79421642 0.23752218
0.61722362 0.16721000 0.02190585 3.01290577 1.02887523 0.11907952
0.77387816 0.14668388 0.01844561 2.28473081 0.98835508 0.12422563
0.66279232 0.09210568 0.01362787 2.53318039 1.00770034 0.02013107
0.70633958 0.14803210 0.02474858 3.83783570 0.94551989 0.03049034
0.79785752 0.07866959 0.01463961 2.97524376 1.06709724 0.03480143
0.70929941 0.09444759 0.02134915 2.06657832 0.84513167 0.04778740
0.59383814 0.10797438 0.01697547 2.22373639 0.89796891 0.04979476
0.61415772 0.12898531 0.01685750 4.01046099 0.92592112 0.03518143
0.73982135 0.15838596 0.01318510 2.41178023 0.88770967 0.07112370
0.73557588 0.04748381 0.02578062 3.50061194 1.03084613 0.02109575
0.68497086 0.07086869 0.01170816 3.15737497 0.94459260 0.22462738
0.77438690 0.08740558 0.01881609 3.57079935 0.85390704 0.23514144
0.60943530 0.06549682 0.02707619 2.46922083 0.96642929 0.01909348
0.62684279 0.14263865 0.02989383 3.83914529 0.88287724 0.06528196
0.73292152 0.05971516 0.01727232 2.37106632 0.89451864 0.07821736
0.61349969 0.10480824 0.02627035 2.81489585 1.00628476 0.03738287
0.78449589 0.07475195 0.02675751 3.43477359 0.99960385 0.00087896
0.65444222 0.13420546 0.02900561 2.08778705 0.86970995 0.04564915
0.63969666 0.12365180 0.03046420 3.36068145 1.08883484 0.21159593
0.70411662 0.18614390 0.02051203 3.94518850 0.86726654 0.06014180
0.68106686 0.16451547 0.01110960 1.99779190 1.04454579 0.21216962
0.62849491 0.17693498 0.01934041 2.05012151 0.91699981 0.25611211
0.69011694 0.12094116 0.00923087 2.56151690 0.85716133 0.05367851
0.60510875 0.13454173 0.01082766 2.53743007 1.03529815 0.12617696
0.64098670 0.15756472 0.02909438 4.05991168 0.89593851 0.00363498
0.72137924 0.12566133 0.02472223 3.80240808 1.07524681 0.07254356
0.70666043 0.05258851 0.03040049 2.10578577 0.80126654 0.07074936
0.66435784 0.19241495 0.03063175 3.53985998 1.02402553 0.25522113
0.73914391 0.16042820 0.02837364 4.01854463 0.95565581 0.00985246
0.70818715 0.15335960 0.02322248 3.78442645 0.89321522 0.16447691
0.65126533 0.09760343 0.02067089 3.60968108 1.02611529 0.18095675
0.60874687 0.13623130 0.01269077 2.93477488 0.81035425 0.22832336
0.59348473 0.15549323 0.01588798 2.73712869 0.79867764 0.01470343
0.64911019 0.10465209 0.02623880 2.37893920 1.01873595 0.04009625
0.60969918 0.05580498 0.01990670 3.67050044 1.00661647 0.20690733
0.62791205 0.17806186 0.02248015 2.66461502 1.07942410 0.17369305
0.60375273 0.10562835 0.01264944 2.71766533 0.89855680 0.21773245
0.72854068 0.15821189 0.02205763 2.36852629 1.09558227 0.12506274
0.77921121 0.11654967 0.01680354 3.97253130 0.92404537 0.05590161
0.76527574 0.19571105 0.02713235 2.26287757 0.82890992 0.08263753
0.64987109 0.08100070 0.02919616 3.53603187 0.79593819 0.19988153
0.65160104 0.15717560 0.01153501 3.74579690 1.05599912 0.25050658
0.60735117 0.09347027 0.01824767 2.11148047 0.85607798 0.25422834
0.73430831 0.19895733 0.01842177 2.75921259 1.09925514 0.10942203
0.75352076 0.17917559 0.00908054 2.68997783 1.01107683 0.03783944
0.66350400 0.05307865 0.01830789 3.65968274 1.11069285 0.05132529
0.64679366 0.08757270 0.01261016 2.63307978 0.90074397 0.04527321
0.80709591 0.18868224 0.02138252 2.03082467 1.01707062 0.22791608
0.78775107 0.11898802 0.02899146 3.79829261 0.94600767 0.20675232
0.59922497 0.10615959 0.02097616 2.44000340 0.79204541 0.04902061
0.66745641 0.20627425 0.01974293 2.27241042 0.94146051 0.22160694
0.76647523 0.15956494 0.01488216 3.86213714 1.05507942 0.06714398
0.70294942 0.11920907 0.02439275 3.66305079 0.91388017 0.24156289
0.71972208 0.11609440 0.01972721 3.33944490 0.98632412 0.16661106
0.68201787 0.18191538 0.01558081 3.72347107 0.87025992 0.14071165
0.71990172 0.20045855 0.02065613 2.85241397 1.06960311 0.09884704
0.69809897 0.13819033 0.02283759 2.90900482 0.91902278 0.20833268
0.69427579 0.09571244 0.03024876 2.81972933 0.94521948 0.09294567
0.72414831 0.13205136 0.01445367 2.91611731 0.95081205 0.05813925
0.62465543 0.12564186 0.01683684 3.21953245 0.89289996 0.12192800
0.69544791 0.13335614 0.01503951 2.01355783 0.93875914 0.20601090
0.70908935 0.18509614 0.02076423 3.60502045 1.03341540 0.03127823
0.74277766 0.11266439 0.01829272 4.02565507 0.97914553 0.20286758
0.75080881 0.04827015 0.01712746 2.94464386 1.10901221 0.01215919
0.64120144 0.06034154 0.02672974 3.99836312 0.92654679 0.06636170
0.78149347 0.15946609 0.00944024 3.46489172 1.11006308 0.02735965
0.75617435 0.13650461 0.02112301 2.91939068 1.08535605 0.13615760
0.75429320 0.17305534 0.01228531 3.27601404 1.03798923 0.10421046
0.69680256 0.18144601 0.01097173 2.23759212 1.10933546 0.15086212
0.75997614 0.05635893 0.01748110 3.13349108 0.90904860 0.15900137
0.80054751 0.19623099 0.02585528 3.71269992 0.79150027 0.08296099
0.71874743 0.04879804 0.02334055 3.11560439 0.79958458 0.21962495
0.62992563 0.06716556 0.02403631 3.72104118 0.95031092 0.05090065
0.78648986 0.09522354 0.02055665 3.64536184 0.97851351 0.16340032
0.80492511 0.16994990 0.02722302 3.42507246 0.92694579 0.25194863
0.61023992 0.14728554 0.01088493 2.57950129 0.92730395 0.19531625
0.62262290 0.07801414 0.01081247 2.04907002 0.81774348 0.21810402
0.61455390 0.18226450 0.02888134 2.82870556 1.11257415 0.08326109
0.79333316 0.18846407 0.02728624 3.75908042 0.99818623 0.01324497
0.66257882 0.13125351 0.02946535 3.22375631 1.03142356 0.22629570
0.64963504 0.14641853 0.01190879 2.87046079 1.06172365 0.02637939
0.67488701 0.19063826 0.01187529 2.07948183 1.09857505 0.20636503
0.75667167 0.19182407 0.01557480 3.76676125 0.81578407 0.25343901
0.64404618 0.09546246 0.01298701 2.53863038 1.06539039 0.21424476
0.61295902 0.05059692 0.02924765 3.33119082 1.02966226 0.20407578
0.59854089 0.05146302 0.01112644 3.91538905 1.07097484 0.13179634
0.78596360 0.09859316 0.02991469 2.25905457 1.06348591 0.09757744
0.69429636 0.20074747 0.02511233 2.18959106 0.87873845 0.21755119
0.60345541 0.11950282 0.01742259 3.73729773 0.85456036 0.25937779
0.79893247 0.12954363 0.02133742 3.14683457 0.79891095 0.14502373
0.65964574 0.15412930 0.02949274 3.33701041 0.79719540 0.18994835
0.79394528 0.15638820 0.02391780 2.48216106 0.89941263 0.21368968
0.73961965 0.13574476 0.02037973 2.87496972 1.09989672 0.23405042
0.61570180 0.13087094 0.01185705 2.25134821 1.00037414 0.04375924
0.66451122 0.05044755 0.02857918 2.54674548 0.93353547 0.10399778
0.80343887 0.19310793 0.02688207 2.43047280 0.87931427 0.09063200
0.73821209 0.10845860 0.01198658 3.82796488 1.10197831 0.18769060
0.68923177 0.12690149 0.01386503 2.15383138 0.83865311 0.05661125
0.63199062 0.18824123 0.01226010 2.02014478 0.91457279 0.00952409
0.65032674 0.06855809 0.02561659 3.95049797 0.98750754 0.12766062
0.76910074 0.04358256 0.02650649 4.08549825 0.90005726 0.17910495
0.66282109 0.15747668 0.01980897 2.68099390 0.88314958 0.18728648
0.80543609 0.19351096 0.01201740 3.26657091 1.02277126 0.02498182
0.78911740 0.08956527 0.01892423 3.29262517 0.92663576 0.16937951
0.74246920 0.18246889 0.01746677 2.12994865 0.96226298 0.04879713
0.74589382 0.10316865 0.01619610 2.95407370 0.97339419 0.00485336
0.69617694 0.08321011 0.01917561 2.41426770 0.90609767 0.17136648
0.75462135 0.04542783 0.01289845 2.33532169 1.02666970 0.20849472
0.61818076 0.10631557 0.02150509 3.04803908 1.05076084 0.19209237
0.66817197 0.12192075 0.00902752 4.02791687 0.84337250 0.25380965
0.63416309 0.06052886 0.01325604 2.26861840 0.79460750 0.04655377
0.69254304 0.06792085 0.02262166 2.34565762 0.82563486 0.11888566
0.78688511 0.17182032 0.02169377 4.01260948 1.02485710 0.01048162
0.65828501 0.12307679 0.01025991 3.48449341 1.08125429 0.16795093
0.62778357 0.04494063 0.02222180 2.27049486 0.93036277 0.24354812
0.67949977 0.09027520 0.02386983 2.29605991 0.92388683 0.22106609
0.73111084 0.06465646 0.02723940 3.48766470 0.83145817 0.18785736
0.59259045 0.11485038 0.03093213 3.66758585 0.79296624 0.08927349
0.80326720 0.06147049 0.02653284 2.08179457 0.82555892 0.06778063
0.62045092 0.17599960 0.02702567 2.87820672 0.92293645 0.09420145
0.73670085 0.07863125 0.02445278 2.49833826 0.79566047 0.19789355
0.71566958 0.16958461 0.03007708 2.46000645 0.89580622 -0.00076830
0.70606771 0.20334118 0.01466828 3.28961233 1.05461383 0.18912124
0.76076734 0.17573063 0.02257900 2.42690640 0.78858341 0.19235879
0.59972709 0.15489720 0.01734442 3.95675596 1.03735142 0.03099322
0.66554460 0.12763000 0.02264700 3.81785783 0.95250951 0.15774265
0.73518812 0.08066802 0.01490977 2.26556954 0.89099135 0.21877512
0.74145675 0.05346315 0.01041248 2.64634302 1.04416283 0.10843910
0.78536574 0.08617627 0.02041137 3.57649697 0.81136718 0.07756883
0.73893617 0.20235458 0.02295856 3.60229678 0.96882871 0.11630272
0.71854845 0.15204888 0.01364681 2.36915541 1.06763315 0.20206299
0.59583041 0.15174208 0.01579652 1.90016474 0.93477543 0.11563883
0.78846542 0.05750457 0.01005529 3.28607437 0.91981367 0.01779931
0.62384521 0.11557088 0.00954312 3.22985212 0.88664420 0.03656471
0.79832625 0.19861472 0.02889442 2.78582423 0.89525160 0.19169957
0.59632962 0.17844970 0.02575326 2.49922094 0.79289830 0.05423775
0.61647113 0.07683503 0.01906349 3.03967707 0.96412713 0.23197793
0.80083019 0.17997616 0.02219931 3.64778445 1.05173287 0.02195512
0.79104766 0.13294873 0.01855075 3.43016267 0.92338114 0.20528663
0.80568612 0.17463530 0.01970549 3.06462752 0.80643026 0.19457342
0.60605938 0.17474581 0.01582944 3.25824218 0.80012210 0.10124487
0.61086547 0.14247245 0.01862987 2.36024859 0.82788392 0.23555060
0.59267443 0.07368845 0.01416755 4.06789095 0.88222812 0.08384953
0.79751263 0.08225084 0.02830921 3.28435095 0.81672946 0.02234607
0.64291011 0.16025692 0.02939648 2.10097720 0.78541422 0.23925797
