# h        omch2      ombh2      ln(10^10*As)    ns    tau
0.71391084 0.18234229 0.02600535 3.28391878 0.93779488 0.15301658
0.61293219 0.18492181 0.02270254 3.03061866 0.91662263 0.16956771
0.61917242 0.08473425 0.02882660 2.02120029 0.82972786 0.14442869
0.65656816 0.12452971 0.02917652 3.03396046 0.81249659 0.02949308
0.62317324 0.07034826 0.02348746 3.79177339 0.97114036 0.21340026
0.66485249 0.05453713 0.01898073 3.58188017 1.06889728 0.03781824
0.62177449 0.16985741 0.02972260 2.75281020 0.80100351 0.18197785
0.68243586 0.14348718 0.02012236 3.10421158 0.93967785 0.09369777
0.70579238 0.12023897 0.02140522 2.94857954 0.95648343 0.12139583
0.73702549 0.09184047 0.02298248 3.62107487 1.06948810 0.14116414
0.64026896 0.08340094 0.01680439 3.20772867 0.85702404 0.06108953
0.71030926 0.18574128 0.02558932 2.32595299 1.06166204 0.06357722
0.67664485 0.10422590 0.01559216 3.88839883 0.99644415 0.06522165
0.62093129 0.18008139 0.02605882 3.51434774 0.95745874 0.20528041
0.77785958 0.14019025 0.01767450 2.49150410 1.03292198 0.02665514
0.60975949 0.16292700 0.01669983 3.56233242 1.07196515 0.08837623
0.69191034 0.14619546 0.01646770 3.72069740 1.04502354 0.14034906
0.65555635 0.13328087 0.02332950 2.21276253 0.95150149 0.02397805
0.75379532 0.17445631 0.02899505 2.64400973 0.86011380 0.14688674
0.74469815 0.12113817 0.01391970 2.26704728 1.05755622 0.11693732
0.61815325 0.12376257 0.01640256 3.86474635 0.83642757 0.03178198
0.78190891 0.10513425 0.02201371 2.64040179 1.00933493 0.19233295
0.60379062 0.18260799 0.02585508 3.53721918 1.00735172 0.07815773
0.62896757 0.16752542 0.01580887 2.95983436 0.80519591 0.20095592
0.64566056 0.17661265 0.01108670 2.79693105 0.84790213 0.19966213
0.77368156 0.16681891 0.02005926 3.25762489 0.80439634 0.22386472
0.75860785 0.05340045 0.01548632 2.03500386 1.08962594 0.21262734
0.61214768 0.16310535 0.01446978 2.67113343 0.80068156 0.04352232
0.71229060 0.12680725 0.02457921 2.45527545 0.93703407 0.11758593
0.72305898 0.18047246 0.02873865 3.73758886 0.88235432 0.02456218
0.74536628 0.19227504 0.02360293 2.22618557 1.04820137 0.06875112
0.71947991 0.18215158 0.02083490 2.71387343 0.90558372 0.05619207
0.79305257 0.05346290 0.02885439 2.09234697 0.97897747 0.09406267
0.71304686 0.09761404 0.01807847 3.88599785 0.92977025 0.12474676
0.60837902 0.18948837 0.01816965 2.77935176 1.00457287 0.14291681
0.74265048 0.10404481 0.02870695 3.16547557 0.97656720 0.15781237
0.60427615 0.11417558 0.01229597 3.91479640 0.94049288 0.01968281
0.77087521 0.11017074 0.01739490 3.77532652 0.86836813 0.10443814
0.69582854 0.17466262 0.01177844 3.55953462 0.80396474 0.13362149
0.60064694 0.17592918 0.01339811 3.26178532 0.89921034 0.21727102
0.79658953 0.12415439 0.01280167 2.01296892 0.80634143 0.13173403
0.66549507 0.07387633 0.01404930 2.18622620 1.08139602 0.11443738
0.74653955 0.05932431 0.02842633 3.95835934 1.06420195 0.04899553
0.77408457 0.16630366 0.02132537 2.73358482 0.95326618 0.21622392
0.75621597 0.16835277 0.01058020 3.27738881 0.94984246 0.20423930
0.70481860 0.16652496 0.01457027 2.60470074 1.08158659 0.22364164
0.75661818 0.07894066 0.01877523 3.97883800 0.93802020 0.21480523
0.67074170 0.15478131 0.01232838 2.96169283 0.83526424 0.07096169
0.79565400 0.07981526 0.01069810 3.70694127 1.06437255 0.06397624
0.69086753 0.10963167 0.02844594 3.54227170 0.96829915 0.22256466
0.78054225 0.06308578 0.02536940 2.89072444 0.92569206 0.04679136
0.64668230 0.10435103 0.02918131 3.39348695 1.06733684 0.02199631
0.61181891 0.18173187 0.02681877 2.92382731 0.89034688 0.04489617
0.62822979 0.06509939 0.02897628 3.73542508 0.89862614 0.03817018
0.78798796 0.17845233 0.02867964 3.90838324 0.80201989 0.18988053
0.65662496 0.07807489 0.02660858 3.08211746 1.06708835 0.01224716
0.71439588 0.10397190 0.01067506 2.96482538 1.04525789 0.22001862
0.62929733 0.17615172 0.01157777 3.32071309 0.93433925 0.16542405
0.78932892 0.15734155 0.02415857 2.54250496 1.07417824 0.08881864
0.62029576 0.05145145 0.01720101 2.44372249 0.83509672 0.19359097
0.79467080 0.11611303 0.02136001 2.28047673 0.95282641 0.10062805
0.67818323 0.18588402 0.01741358 2.55828846 1.05088499 0.08564417
0.70980564 0.05674826 0.02796058 2.17352276 0.87459450 0.05122663
0.76520966 0.07593960 0.02282837 3.70820653 1.02197410 0.20646904
0.76720055 0.10307996 0.02736948 2.60100363 1.05887882 0.23792917
0.63963885 0.15705109 0.02682413 3.62699396 0.89139354 0.11248786
0.72684875 0.06496578 0.01862084 2.25119922 1.09512548 0.10789116
0.76186553 0.10253430 0.02534468 3.10395439 0.96100551 0.16050114
0.69908704 0.05002419 0.01813793 2.53903255 0.87534653 0.05840137
0.75148138 0.11999744 0.02914470 2.43637053 1.02887718 0.09232584
0.71461993 0.06483293 0.02665390 2.41994678 0.92525863 0.17902180
0.66646741 0.10032759 0.02723471 2.38521431 1.05623180 0.04847171
0.65256722 0.15679222 0.02690082 2.65895286 0.86788429 0.09093459
0.64434680 0.05960042 0.01667769 3.36231382 0.93925854 0.10224545
0.72780808 0.12828501 0.02251790 3.69562570 0.92442097 0.11195229
0.75186686 0.17309819 0.02667592 2.80075706 0.84654335 0.24064498
0.61231589 0.17601820 0.01158968 3.82749378 1.07355579 0.16362824
0.61704373 0.12864299 0.02989493 2.12130889 1.08738017 0.21655314
0.70015884 0.06734624 0.01266849 3.03409942 1.00994253 0.04756317
0.73416937 0.15321998 0.02800784 3.83395901 0.95889132 0.14562098
0.64581457 0.09390773 0.01096295 3.49434986 0.89604490 0.03642903
0.76105693 0.06647841 0.01006258 3.36703148 0.82137105 0.19280664
0.76014879 0.17545650 0.02018671 3.07400525 0.85043870 0.05229630
0.61277901 0.11782099 0.01815138 2.47783943 0.84691797 0.16612313
0.76344083 0.12889181 0.02956385 2.53666122 0.81595403 0.17697035
0.66723790 0.18896346 0.01689356 3.72685739 0.87871045 0.14609016
0.73308258 0.05986422 0.02762202 3.80472784 1.09193103 0.01016702
0.60492038 0.14135605 0.01331785 3.88268431 0.82644643 0.22560659
0.72388000 0.14414775 0.01797035 2.59417891 1.08655953 0.04252085
0.70689338 0.11493263 0.02876699 2.21554390 0.87742732 0.01829677
0.60157132 0.14807513 0.02491094 2.00238275 1.00564196 0.01663957
0.74378111 0.13408294 0.02500112 3.29895530 1.09406288 0.03614350
0.62147956 0.15061222 0.01723266 3.98497447 0.90677340 0.02236381
0.74592321 0.19896264 0.01047236 2.82966264 0.91061665 0.20044986
0.61643968 0.14584677 0.02050083 3.75962379 0.97220890 0.12168362
0.76256390 0.11037054 0.02944887 3.02238667 0.94184928 0.24355589
0.74221235 0.08937167 0.01610487 2.94082412 1.08415011 0.12314144
0.77357451 0.13656457 0.02437843 3.40588951 0.87093866 0.11335743
0.75250818 0.06430707 0.01315636 2.23651391 1.08792679 0.18368145
0.73204564 0.19587797 0.01795780 3.61697432 0.83022300 0.12390536
0.70331852 0.16088818 0.01379119 3.97368807 0.94591886 0.20492736
0.72970043 0.05396346 0.02734499 3.52977556 0.81014540 0.10623422
0.63841299 0.17460580 0.02707139 3.21504132 1.01005317 0.01344839
0.63702385 0.07691230 0.02715002 3.64540441 0.87074265 0.23112739
0.62239874 0.14643504 0.01091394 3.61150342 0.84901406 0.24977220
0.68923997 0.10226157 0.02855935 3.69997580 0.97141475 0.22293235
0.67333119 0.13751939 0.01769562 3.71039555 0.97185026 0.19491697
0.66568003 0.07412720 0.02543107 3.53921333 0.92155929 0.12575535
0.76416027 0.08984486 0.01484907 3.76064990 0.81662308 0.19450626
0.74029174 0.10138358 0.01653930 3.39020574 0.99330014 0.09267359
0.69116631 0.10577100 0.01121620 3.35807879 0.82550889 0.19254728
0.63172564 0.11651110 0.01945206 3.15603671 1.09529250 0.17369551
0.63251849 0.16248670 0.01563480 3.53078094 1.04430464 0.11599804
0.60727821 0.06042680 0.02322827 2.10144048 1.03584988 0.23941296
0.77974609 0.07083783 0.01502633 3.24783127 0.80671896 0.09502395
0.75133778 0.13119946 0.01609567 2.62780363 0.88488730 0.13551976
0.69249432 0.18729427 0.01092865 2.33862889 1.07568243 0.16477829
0.78609754 0.07013356 0.02969173 3.52761720 0.96590142 0.03092323
0.65751715 0.09303174 0.01401265 3.09308516 1.09555358 0.08946377
0.69573670 0.08828210 0.02301682 3.46270103 0.80597984 0.13034691
0.78465779 0.13217800 0.02291903 3.06863092 1.02952448 0.18934153
0.78338374 0.05894603 0.02618449 3.51266006 0.86659327 0.22421267
0.66888911 0.11746286 0.02158593 2.30504841 1.09132974 0.19816055
0.66305830 0.09353391 0.01442211 3.44708424 1.09951671 0.15652922
0.62715765 0.06766554 0.02696649 3.74251278 0.88143252 0.20079127
0.78093159 0.12590301 0.01664703 3.39443088 0.97705253 0.10669248
0.79810133 0.14219945 0.02220909 3.11838100 0.83917692 0.17943854
0.75766107 0.05946385 0.01001432 3.16312114 1.02559354 0.05693048
0.70035189 0.19149055 0.02372467 2.24211723 1.02361443 0.14060492
0.74738300 0.07725151 0.02551007 3.51778415 1.07484164 0.18732227
0.67358283 0.13791351 0.02859911 2.53270318 1.08997493 0.23604871
0.65459571 0.10048976 0.02025504 2.78024788 1.01447610 0.06249855
0.77260384 0.11835135 0.02890162 3.56894992 1.05323768 0.06613417
0.76460141 0.07946328 0.02635970 2.87616111 0.93656049 0.08315436
0.65573564 0.18711260 0.02188976 2.00566724 0.91786003 0.18800850
0.78581117 0.06933719 0.01535056 3.01923296 0.99354103 0.06033682
0.76327865 0.12079329 0.02022777 3.05848128 0.89692144 0.09177095
0.68826308 0.11722909 0.01626700 2.16236938 0.96952183 0.18468375
0.75695926 0.14006837 0.02341807 2.85656611 0.87931999 0.11488918
0.60105622 0.18386514 0.02277230 3.89453329 1.03274972 0.13555307
0.72550982 0.12905325 0.02986893 3.24396923 0.95767875 0.22699950
0.64648294 0.14039202 0.01992841 2.13271992 0.87025266 0.10926849
0.63053467 0.10241679 0.02848914 2.86196797 0.92103152 0.03879652
0.61997626 0.12744229 0.01074097 2.81128126 0.88716303 0.17769280
0.78038280 0.15065974 0.02828482 3.05510000 1.05834174 0.09315589
0.77141579 0.19931121 0.02992759 3.65395327 1.00424596 0.15445892
0.72612462 0.05420983 0.02045901 3.14121829 0.81151579 0.17637124
0.78116083 0.10381201 0.01402829 2.04234040 1.01399525 0.06763963
0.61528572 0.18373079 0.01247949 3.33420576 0.97844172 0.11001527
0.65687892 0.11472308 0.02514058 2.74227302 1.02308418 0.15868227
0.76430997 0.11816813 0.01818227 3.07847572 0.94438368 0.09779254
0.73528298 0.12490575 0.02927343 3.87419198 1.08516285 0.14751189
0.77889156 0.15614562 0.01298960 2.75989191 0.96764706 0.24344834
0.72755219 0.09268203 0.01674609 3.66471771 0.96170839 0.16044063
0.66617563 0.05993559 0.02813588 3.88171282 0.90396209 0.01882877
0.61323249 0.06382404 0.02746096 3.98638821 1.08534088 0.15604070
0.61113356 0.17482380 0.01509332 3.82969263 0.95511249 0.02361928
0.75334100 0.10944379 0.02643984 3.92543644 0.98184189 0.16385720
0.77386627 0.15643601 0.02751721 3.15439536 0.89633380 0.11435217
0.79981433 0.12291393 0.02390778 3.59448554 0.91808769 0.20153303
0.67751724 0.06158011 0.01920876 2.07899407 0.98117861 0.06895827
0.70552966 0.19874611 0.02302215 3.22470936 1.09293699 0.07486368
0.61848622 0.15659817 0.02272735 2.22090523 0.82879594 0.13932337
0.74516701 0.19143364 0.01670173 2.45375707 0.99796259 0.09148581
0.73094007 0.14309772 0.01936982 3.54966589 0.80012554 0.21027910
0.63726900 0.08425908 0.02804759 2.23300252 0.91035513 0.15074679
0.78420359 0.14185176 0.01545259 3.44358838 0.98030191 0.11483207
0.75510301 0.11972660 0.01360052 3.85807714 0.99665975 0.14798990
0.66157466 0.13188821 0.01264183 3.85654934 0.82680364 0.20684094
0.64852281 0.17642493 0.02570678 3.78484571 1.04616523 0.04953929
0.79105767 0.14992172 0.01613908 2.28947999 0.91730236 0.11878628
0.70536741 0.10861723 0.01913501 2.62266020 0.96582073 0.23944376
0.62495287 0.10015759 0.01252119 3.17336363 0.84169769 0.14356926
0.71416444 0.14503465 0.02607121 2.19539759 1.02834316 0.21043936
0.74196359 0.11628382 0.01643997 2.40732685 0.98681663 0.22348282
0.77529675 0.07425116 0.01793588 2.24596424 0.81211137 0.12884738
0.70846132 0.17080480 0.02167368 3.69256813 1.09346015 0.19309254
0.73611492 0.09826861 0.01888843 3.79984920 1.07701568 0.08230315
0.68136480 0.17864991 0.01756029 3.87166028 1.01774934 0.17408972
0.65530578 0.12925203 0.01055248 2.36737336 1.09253954 0.07599140
0.70089419 0.10550150 0.02318773 3.45296890 0.92455965 0.12461215
0.77927855 0.11715142 0.01354530 3.27380863 0.92717195 0.03629625
0.70868271 0.07676825 0.01292317 2.69049192 0.93106394 0.21357218
0.68160133 0.17932745 0.01185806 2.84111382 0.84804483 0.23438792
0.71738474 0.14693013 0.01507596 3.12979650 1.06154208 0.12497560
0.72726911 0.15109368 0.02703971 3.00530536 0.91566359 0.04872669
0.66365651 0.17566928 0.02591316 2.31353318 0.94951280 0.16006663
0.65322706 0.19399621 0.01765072 3.28894356 1.06529259 0.05860140
0.78720435 0.12677699 0.02212830 2.77667432 1.00129259 0.08441870
0.68231765 0.19412584 0.01996019 2.40392420 0.96928630 0.24796454
0.76029742 0.12463972 0.01905758 2.56677596 0.94330211 0.14864315
0.65490032 0.05585772 0.01859699 3.16199744 0.93769504 0.14141844
0.77231282 0.18627318 0.01733110 2.61191841 0.99876792 0.05666370
0.77763528 0.13167787 0.02774725 2.18030468 1.00212565 0.09469242
0.79414820 0.06667612 0.02042065 3.31717772 0.93726840 0.18776808
0.72254914 0.08856123 0.02385693 2.67582146 0.99830524 0.08406328
0.76543304 0.19456011 0.01735329 2.21113385 0.89827216 0.18298592
0.70284978 0.14984321 0.02100115 2.52140333 1.04587742 0.11229915
0.72023187 0.13852560 0.02463780 2.61894206 0.93647092 0.09692271
0.79454569 0.13726777 0.02087089 2.26343363 0.98765430 0.20350011
0.72585643 0.19022714 0.02577379 3.81542595 0.97087157 0.09293998
0.65731180 0.14965072 0.01589595 2.10885860 1.03048728 0.22157568
0.67548163 0.10270415 0.02575857 2.20960257 0.87967203 0.13018848
0.68198000 0.11687899 0.02225603 3.43754708 0.92826532 0.19041763
0.61148311 0.19467373 0.02653050 2.01602116 1.04182220 0.05195715
0.68072942 0.06704744 0.01474819 2.07377330 0.87626154 0.03158406
0.68379526 0.14896946 0.02233472 3.11315829 1.08193906 0.07250516
0.65439532 0.10604932 0.02222041 3.50590066 0.85974462 0.23292416
0.63559685 0.09047312 0.01270585 2.65307728 1.07532856 0.08502860
0.70271908 0.09437879 0.01990586 2.11693911 1.00072869 0.11158343
0.60762936 0.05297543 0.01958121 3.66309824 0.91322862 0.23526841
0.66845371 0.06211467 0.01917383 2.02518264 0.83385066 0.10844257
0.70977421 0.05228269 0.01776960 2.01063630 0.96246141 0.02154960
0.61242540 0.12649975 0.02047981 2.58582177 1.05950781 0.06974115
0.78366457 0.14769822 0.01110393 3.24837502 0.98261689 0.08359338
0.76872721 0.09202220 0.02672947 3.58316073 0.94099866 0.07455290
0.62217548 0.07785609 0.01118259 3.43964505 0.96266081 0.22809847
0.73265583 0.12345942 0.02760007 3.93088651 0.91243943 0.13352834
0.75577833 0.06784151 0.02608665 3.82379208 0.97303414 0.13846872
0.72262692 0.12018087 0.02721630 3.86901296 0.92880429 0.18420619
0.60584329 0.14557214 0.01220460 2.34624162 1.02330485 0.23066293
0.71858469 0.12433053 0.02386975 3.34813332 0.81447663 0.10376431
0.69941709 0.05926935 0.01597524 3.29344966 1.00782683 0.10300440
0.69341012 0.15205170 0.01273844 3.69797123 0.83392865 0.16710478
0.74864248 0.06461762 0.01291847 2.95493007 0.85022123 0.17299137
0.74412960 0.13606872 0.01480394 2.50393896 1.07621120 0.13745661
0.64059981 0.14741565 0.02830391 3.74001149 0.90063929 0.04097345
0.65892194 0.17067770 0.01595981 3.77621533 0.81126470 0.12658192
0.62999320 0.08650318 0.01851212 2.04025096 0.95390246 0.21169646
0.79022360 0.19027564 0.01014150 2.17154852 0.82391553 0.11622556
0.72423257 0.06845167 0.01114384 2.64296915 1.00632968 0.15236121
0.68680914 0.19483247 0.01843298 3.45624497 0.98402478 0.05265909
0.70663480 0.10089173 0.01683769 3.19880439 0.85958886 0.07274613
0.75545621 0.14494748 0.02075382 2.54605321 0.86598888 0.14182153
0.73771891 0.18401620 0.02739977 2.86352003 0.85245458 0.07703995
0.78654766 0.18348143 0.01275062 3.98234328 1.06333793 0.24472891
0.78457982 0.18329372 0.01142782 3.42741703 1.01900094 0.12290144
0.69476977 0.07488780 0.01569810 3.87860903 0.90749229 0.04529649
0.76695392 0.05385313 0.01149579 3.90556805 0.83231807 0.16578239
0.62646729 0.11845400 0.02640853 2.27543283 0.87330163 0.23537201
0.65033012 0.13042062 0.02218311 3.23912690 0.89580307 0.20925857
0.71655300 0.18750981 0.01570165 3.94551509 0.84634082 0.06060797
0.64376621 0.13516428 0.01758737 3.92375580 1.00393082 0.03992893
0.73699907 0.07928644 0.02846882 2.20129361 0.99766211 0.18171526
0.70424934 0.11664009 0.02209419 3.17110577 1.06780518 0.16257297
0.75209460 0.13574656 0.02553962 3.60620163 0.91344218 0.03407747
0.65342654 0.17258776 0.02523458 2.68357294 0.97756536 0.15210146
0.65782133 0.18988627 0.01439672 2.20327608 0.96799489 0.08333114
0.70735540 0.17692342 0.02446606 2.42049866 1.08324487 0.12746600
0.78741794 0.07123423 0.02946441 2.15843447 1.03376093 0.02846745
0.63684185 0.18609575 0.01021714 3.19649892 0.89343677 0.17037584
0.76168255 0.08100013 0.02150942 2.39076593 0.84943930 0.02559386
0.79517741 0.07052929 0.02907866 3.81354844 0.98165063 0.03393600
0.73382418 0.12995194 0.02951691 3.30448687 1.07911270 0.10800366
0.76577450 0.07854312 0.01386044 3.12337242 1.02986913 0.11553633
0.62338585 0.08315243 0.01107680 3.41392709 0.86113581 0.13440955
0.69784096 0.08313961 0.02496158 3.89286642 1.05583268 0.19855692
0.70950816 0.10004098 0.01684527 3.00691668 0.88094491 0.18621125
0.72494496 0.09597619 0.02275684 2.65163199 0.92637625 0.08251584
0.62531120 0.16034420 0.02021782 2.50695172 0.94351329 0.04401965
0.72844633 0.14822395 0.02016679 3.02632994 1.05386216 0.06555276
0.76602020 0.18444653 0.01930914 2.78213256 0.87125102 0.06816975
0.78239500 0.07183412 0.02309632 2.80954160 0.95427365 0.23016526
0.70202890 0.16071630 0.02114046 3.75271670 1.02477060 0.05342218
0.67241055 0.13223587 0.01089153 2.42912179 0.83107753 0.11790400
0.67394444 0.19182631 0.02382910 3.29074911 0.96526656 0.21401667
0.68547918 0.16389659 0.02217279 3.70262331 0.94936424 0.15962007
0.70170087 0.09857963 0.02364240 3.22227184 1.08821956 0.16914178
0.68723088 0.10797148 0.02464386 3.71529171 0.93152442 0.21100771
0.70774998 0.11898758 0.02999164 2.15708351 1.09386878 0.17161260
0.73631977 0.19671116 0.01746164 2.69406452 0.84862251 0.18087990
0.76284939 0.11369670 0.01260850 3.29534965 1.06342941 0.07213487
0.62516795 0.10767637 0.01168292 3.58512506 1.06995212 0.18839429
0.64330257 0.06143156 0.01311575 2.87477582 1.06555756 0.24599374
0.66429855 0.05749696 0.01924877 3.50797923 0.84171955 0.03503430
0.66419142 0.15897114 0.02468395 3.68174117 0.87248678 0.09528822
0.68602086 0.09641317 0.02314121 2.57306858 0.83666754 0.08797366
0.61778993 0.17894151 0.01539528 3.77983761 1.01985273 0.11661272
0.74457228 0.15842645 0.02265905 2.13811164 1.07659164 0.21599455
0.67430019 0.13994326 0.02129891 3.84678407 1.08052282 0.13509462
0.65850281 0.12764554 0.01425611 2.46307991 1.09882176 0.01985094
0.72183434 0.07701459 0.01357983 3.42522675 1.04699837 0.05934340
0.77327551 0.18034297 0.02207291 3.61253651 0.88765488 0.20132186
0.75060002 0.10786528 0.01178903 2.70665155 1.06393052 0.09809833
0.69422774 0.05327874 0.01322737 2.27887676 0.97988168 0.19670870
0.71580334 0.09560210 0.02130406 3.90261973 0.89309038 0.08934001
0.68418783 0.12234994 0.02565658 2.09711852 0.91624839 0.12729585
0.76664807 0.15228502 0.01147128 3.40183088 0.86702421 0.16563057
0.64133303 0.07256520 0.02034321 2.50908865 0.80766933 0.19371196
0.68666536 0.08842547 0.01616165 3.70422054 1.02894649 0.09877391
0.75737967 0.18465502 0.02071875 2.11194107 0.83167399 0.01046070
0.61422508 0.12135904 0.02471991 3.17705845 1.00595721 0.09676995
0.77173475 0.16947634 0.02203687 2.44491316 0.95789585 0.18090144
0.77218186 0.07377364 0.02528684 3.51040612 1.04723372 0.04771267
0.79937338 0.14845541 0.01649446 2.71939887 0.84557480 0.14991507
0.60051236 0.18098803 0.01687276 2.21673274 0.89668867 0.22064823
0.79483142 0.06353864 0.02964241 3.86701195 0.84262386 0.16679518
0.67584029 0.12633160 0.01377959 3.17893056 0.97369823 0.05642049
0.79960642 0.09672079 0.02567809 2.22350620 1.07088972 0.11742015
0.66340406 0.13364676 0.01031038 3.26247217 0.89193688 0.12089666
0.73976407 0.13190859 0.02820960 2.89241734 1.00324955 0.19642531
0.61587022 0.05098398 0.01251210 2.08814540 0.96832586 0.05045805
0.70881015 0.08168567 0.02060475 3.73867950 0.85177497 0.03906473
0.63210608 0.12957353 0.01426121 3.35233359 0.84963379 0.05029886
0.66383974 0.05775266 0.01849747 2.03144975 0.96736088 0.12785756
0.60470662 0.15513563 0.01010123 3.65707836 0.82500612 0.22478293
0.79278003 0.19816293 0.01349479 2.42545065 0.98921309 0.21556082
0.76136464 0.09702062 0.01423194 2.57800495 1.01127989 0.04929481
0.60444789 0.15019609 0.01498697 2.55016534 0.98719411 0.05370904
0.74697321 0.05883059 0.01654049 2.43828602 0.96980070 0.23319908
0.74568641 0.08185609 0.02538669 3.18469309 0.87419867 0.15011771
0.77998649 0.07148993 0.01113181 3.41483200 0.99992525 0.02482009
0.74904637 0.11231050 0.01374230 3.66702098 0.86776340 0.06650069
0.72895051 0.10547762 0.02773685 2.35504025 0.95118574 0.01462940
0.71327291 0.10066179 0.02614419 3.37320544 0.99219098 0.02793193
0.66976415 0.08366955 0.01333640 2.58949621 1.03995759 0.24255699
0.67132074 0.16153994 0.01016974 2.26433069 1.03836394 0.14904782
0.74662573 0.19320685 0.02156007 2.58384527 0.86915488 0.02624880
0.60707285 0.06230534 0.02786200 2.46426203 1.05724549 0.09207747
0.78823701 0.17995512 0.02149804 3.37797682 1.09798220 0.15631755
0.79762618 0.13057753 0.02153227 3.57540415 0.99159150 0.10155436
0.76488437 0.09074122 0.02784004 3.91077522 1.08211690 0.16846167
0.76141046 0.16955830 0.02958275 3.50329425 1.07779100 0.01897598
0.73348767 0.10867459 0.02644180 3.78948801 0.92278783 0.12045185
0.67910234 0.11174130 0.01621115 2.07170197 0.92128736 0.14550762
0.62622531 0.19126745 0.01743709 3.10730291 0.93835191 0.23682100
0.73725945 0.15847406 0.01434106 2.84409216 0.90353485 0.23735539
0.77443968 0.19194667 0.02054919 3.49347706 1.08027668 0.14082957
0.72500494 0.16742356 0.02921450 3.84952881 1.03163695 0.03213850
0.68450389 0.16530439 0.01839888 2.77416470 0.94124512 0.23334704
0.61360754 0.08061528 0.01018031 2.71139632 0.97805189 0.15187048
0.74352206 0.07956500 0.02587226 2.06905281 1.08297446 0.11095035
0.62052568 0.06829879 0.01885174 3.67875968 0.83803780 0.05771357
0.74929881 0.18279906 0.02793781 2.98111153 0.90622431 0.20760720
0.63278200 0.14672980 0.02230880 3.15313654 1.03563443 0.04293406
0.71078311 0.07509611 0.01602080 2.37923703 0.93560618 0.10203948
0.73372707 0.15175317 0.02240468 3.49893947 0.86050026 0.02818089
0.74142095 0.16489159 0.01313585 2.12609063 1.06072943 0.22893504
0.79526811 0.09441391 0.01604258 3.89645920 1.02701610 0.01433850
0.74203621 0.19880046 0.02481937 3.34329621 0.83325361 0.07858439
0.62814502 0.18786882 0.02625065 2.92717432 0.80264313 0.09784967
0.76961970 0.14263354 0.01309381 2.02760530 1.07964465 0.07905210
0.63116387 0.06898273 0.01034302 2.32901602 1.05614452 0.10886677
0.72104229 0.07616040 0.02741368 3.32995805 0.96361345 0.18686419
0.65152586 0.05756750 0.02400941 3.18654558 1.09718428 0.21948160
0.72714352 0.13902115 0.01064884 2.60970675 0.94721593 0.03901439
0.72347910 0.15766424 0.01284185 3.95410284 0.87187098 0.22860994
0.74332242 0.05629075 0.02935660 2.89404535 1.04353649 0.02525702
0.68439229 0.19568290 0.02627194 3.44975043 1.00819718 0.18010536
0.66478459 0.12972112 0.01542257 3.18969288 1.09170702 0.13130167
0.74773689 0.11207941 0.02408967 3.62896995 1.09867111 0.02872503
0.75114302 0.16119926 0.01676812 3.45564243 0.93290721 0.13255205
0.67574298 0.15631350 0.02040181 3.48307951 1.06604225 0.04316445
0.70418629 0.06632896 0.02292632 3.89031623 0.83041226 0.09650246
0.71767480 0.05176985 0.01572958 3.22600119 0.91181863 0.06631099
0.73667107 0.16690774 0.01830194 3.89893338 0.80860857 0.24320175
0.67367151 0.08242777 0.02452133 3.48992255 0.89156580 0.19474619
0.79379636 0.10218235 0.02305999 2.91463523 0.82187870 0.10074905
0.60814376 0.16015064 0.01045462 2.29584448 0.87393162 0.07164447
0.71163800 0.08485789 0.01345450 2.31917971 0.94486746 0.16745926
0.67513860 0.13262085 0.01004930 2.94594229 0.85750858 0.13155240
0.60208595 0.14867352 0.02731403 2.08021918 0.83747887 0.05575099
0.67835861 0.11535860 0.02826016 3.85111434 0.92240128 0.07933974
0.65416017 0.07760846 0.02507972 2.78765037 0.96309295 0.11989337
0.72330181 0.05605972 0.01335860 2.25686761 0.94527466 0.01698244
0.61488982 0.08544491 0.02732724 3.93881510 0.83970607 0.24820327
0.61066750 0.09548486 0.02713792 2.49372984 0.80213827 0.23200751
0.64009161 0.17341237 0.02467030 2.55410000 0.84083441 0.17877996
0.62282078 0.11110135 0.01319283 2.97402795 1.01325108 0.23376311
0.76077127 0.08913901 0.01583496 2.82733401 0.94849284 0.02089777
0.72404239 0.10346353 0.01700809 2.24982909 0.85629749 0.08861954
0.76773246 0.12352209 0.01414792 3.42971839 0.85005949 0.10525903
0.79610452 0.12942074 0.01948946 2.82024064 0.93323482 0.18743371
0.67774732 0.08953793 0.02758991 2.53534896 0.93388376 0.12115853
0.67964620 0.11495614 0.02342365 2.68691371 0.92504270 0.03276657
0.69614732 0.17174219 0.02455941 2.43065454 0.86336886 0.18049833
0.63505172 0.19669529 0.01784590 2.10643425 1.08261931 0.06670707
0.79436735 0.18314366 0.01825938 2.25340200 0.81506540 0.09474071
0.68853605 0.19757480 0.01708001 2.66922998 1.07994098 0.01213819
0.76633171 0.10084340 0.01162554 2.12554775 0.81397880 0.06792955
0.69992518 0.17424902 0.01754791 3.27818606 0.90977208 0.23720539
0.64715461 0.11281449 0.02994871 2.78895578 1.03798925 0.08634884
0.61930879 0.14609416 0.01212025 3.90777646 0.81763179 0.22983387
0.78888298 0.07607060 0.01002441 3.95766768 0.92033763 0.04738678
0.74179749 0.12706099 0.02679166 3.44535861 0.99916622 0.16125965
0.73941230 0.07746851 0.01837741 2.16091347 1.04553234 0.19594622
0.71052046 0.14472891 0.02278002 2.83821969 0.92336381 0.08738326
0.60565153 0.12475968 0.02294267 2.60797444 1.01090854 0.02111644
